Geldanamycin,Tanespimycin
861.054673198676,209.258569279169
,
1.9411898642839,4626.94368275167
2390.56199635525,37.1949156617881
0.9517213287817,268.654834522474
,
,5.5919926518597
897.770415848943,978.387833491465
41.6276609682153,1253.1709530487
,3.1197853080185
75.6573686623328,
,
5.4578978370604,169.998137591388
1960.94127015229,336.84510097182
672.349841301192,761.024559219463
3.2936716545123,
234.647831920095,
1397.9591594049,
236.166169135408,287.244415296139
0.5952150915534,7.3718614454737
,
,
233.213521858498,29.7274727676769
2.5765079255358,447.998591243344
262.390243929381,598.753491757253
,
1.0516335724191,1657.40919934488
68.9700574648344,1.5448710962471
0.0889704958038,352.173045245243
1.0508424541414,0.0103849970184
9216.41661520623,3.9378950912115
,
1.8100591479276,303.113673758661
0.8675360107616,2088.84772357536
16.1765068470922,364.947169080121
,47.3859870283741
1.1628266518016,239.080252439873
,
691.619216037142,25.8135324600615
12.9761767118285,3045.61903425854
748.588114881353,815.243529100684
0.8392013206606,4648.15384338018
2721.90942534926,1108.51820586164
1.0070785669286,319.726661247952
3.9902875307416,3.6350431163674
206.690068063378,3750.13054698416
,678.142800888208
47.9620204584312,628.505447309287
18.9199148952965,10.0879905140991
,
42.5592400845851,109.943933600571
16.8593344915768,979.477555219174
2520.58538527131,2.2164538896333
2372.89582351679,101.889183084009
1531.35580233292,20.4443217268371
93.8586713351442,2246.2624492573
0.9635318677727,299.243432104106
,525.569817309006
,14.5180800191553
2.803083435124,1245.50748723749
170.627882974682,264.115386953883
,540.945103656315
644.6695351677,45.4157521328032
506.710033909446,
,
101.402797455179,48.7366801330645
0.2874148032938,
141.584465484529,
,1178.72925858391
,
326.941445332087,841.544363893356
0.0208009321773,159.382337898861
0.2017770370417,821.930181209985
98.3611299211077,4873.43310060431
70.6694243223398,5569.33270417166
307.099213249371,
3.8249250269763,639.35131747791
696.092169150953,2.1878401319223
,1250.31512593116
,1.0955441738033
,0.416097556113
0.6187327952529,801.203019652382
160.093796914983,156.495430344399
8708.00443477632,20.5340789670658
,762.419681484092
2477.53317700883,623.556308129342
148.599384464486,
139.920578600348,57.9960359613411
0.9628716976129,351.157889102072
,291.253986803373
13.8314825645734,1320.2719132461
1781.4119885709,4.1101459278136
7532.89099372672,21.6211133148969
356.353203660684,708.988586697485
0.9054435244325,550.807269296343
706.796348720587,
1.0040399808353,187.642277666913
4.8661630354103,6096.31985049187
,10.5406676586757
886.718351402961,58.3379126687903
4849.7210203875,
,32.227748106917
,0.1134993712781
,
7.8084241621877,1.1714354225351
0.1134993712781,4.925345305268
24.3713582777785,173.317462805268
136.793204159183,739.84420097558
0.1134993712781,
497.522596384301,69.0007019240674
1.0464075724619,425.271927938828
,285.105395347828
5267.773289938191,33.9423217440558
99.5318132679763,2.3013192716127
,2.7472281359424
429.175837333799,
349.884876804054,325.529576053326
645.472431186877,111.644692967588
,27.5998172349481
560.199073890071,311.266730114861
13.1849550488875,
820.928158984486,37.4332476723068
0.1932321950781,912.54380547238
316.493630930236,1571.50174545849
506.463060233381,906.556682489115
0.0355778970057,28.480267434617
1264.02847862349,13.3696472737041
0.1750398972184,1772.25160704297
645.530031159278,484.871700117064
,1669.70233759931
1.837297773355,296.831045949964
807.511190741144,5817.63461382241
1253.92764560845,3734.73833939344
1866.72340134389,
,
7321.79671472028,596.024037288382
817.85701326348,1168.11639199848
,1310.08134056161
1003.9725013053,993.68642115554
773.611956934071,2003.68395999628
5.710975563964,1712.33236717818
0.3190566222747,312.555075883863
1158.95137472622,1456.95857083681
3.1640426136741,
569.513695669061,344.496381196629
,
250.87139084239,
5.0540035406627,2.3317510859484
1794.60623584383,263.225100115468
0.6969062437762,98.7100843255448
690.010901922719,31.4651881191969
,30.2007962193959
,3229.00776672652
,48.9891277243213
374.361738154281,787.719747817458
,298.274415050988
388.88773102057,5473.18291729992
1646.94811931763,295.733264166555
1769.3281890636,
,7532.89099372672
711.159513790819,4383.418770777311
2662.87059396268,4.925345305268
635.07694852307,124.419186658375
164.91396552348,3144.70203440849
29.0497336786424,928.854144573455
1.2186269238547,504.109243462009
53.1593293678228,70.5977042409451
2698.47332493098,127.578576548926
7.1612547663505,786.987108714382
132.264002694067,797.836897105889
7.7987197370994,16.9158842537881
,6.4330727004074
0.2468905583715,446.650180023761
0.2814211514845,92.0694916640033
314.497828857984,446.90380533011
2146.53211039952,9052.50361765116
1069.45335800025,474.956896293198
,4.925345305268
3293.81839839093,1767.49542029897
,
739.897921891953,81.7831707323962
,186.158241930882
8.5183430331958,203.251626721546
521.267645482694,2.762391087928
141.291416372393,665.777095801346
20.5052553764065,
,3.4082497681713
0.3133807248959,806.028202886178
,167.96518781291
0.5427459103774,1681.80126167144
434.722600489323,159.51542062777
,670.444444549274
,258.531957613809
1027.59853522279,5977.27547107068
58.5638643543767,261.422378881645
912.645713573891,1075.02892540237
166.798123679459,707.201414841368
79.8165309557691,9460.93780088482
,9.4106729854096
1.4629378709766,344.521021307739
792.520223244695,406.975185853909
33.3179037735406,1199.73984876152
1252.17525454613,1840.88337394148
94.566285063099,2008.14605104305
33.325604929245,15.7743294208175
38.4082057347717,268.460313375403
4.925345305268,952.195072077455
379.941579384024,19.411008442322
0.6836391003194,1492.75682437133
0.7095690553932,331.884462274478
1092.93503986276,3220.34710347726
33.2621704060694,26.4867947783302
759.634136051332,27.1592388222553
537.151261195438,59.3114152371801
395.476609960543,
525.569817309006,
,
895.177261698909,105.046574528751
408.422736259164,749.821101715424
550.543243546147,282.953982233831
3.199200469687,3837.9764504253903
248.64444330335,603.852884343444
,162.008749645383
,
,3.575550762173
,3.8584243203463
,
,
,2.0808291580022
1.4610607908453,20.7346459614572
30.5440873341532,135.584669073578
6564.8909642319695,256.226053583362
299.511643128931,2117.89584453477
122.175431245979,372.802699145057
,
,2538.79152989758
614.457370078068,544.001372744419
3.5651948014012,
1175.11169252107,1282.66260629669
303.253027290233,
,234.647831920095
,111.632454668452
419.707394268311,6.8427349445454
146.886586050632,324.202075755536
2474.81829968038,122.252094116278
,0.0470156060369
1388.61985286373,734.019833237284
311.411833632927,10.7495192721037
,3.2736841273392
186.438017523389,825.988848679053
5797.8198961471,162.763496662543
0.0119166012096,75.9211361259848
38.1590868022514,846.790505813948
,2103.74314131466
0.2944310725016,915.305566341807
,
,362.224171111913
492.864372333583,0.1134993712781
32.647544792795,375.344192155748
39.0714562209228,14.8192804192763
,
2198.67819461206,1989.94738595947
,111.569514080167
18.0096369596128,201.311218763281
,1007.50612452457
,141.406120080523
,2.9594981423218
,73.4357113637531
,
450.857987682821,149.349873389573
4061.87726781318,7374.1290007443
1.417325161582,294.177048272594
588.646844467307,6828.37023977094
,18.8855250589699
1.9649032129102,1.2711988280111
2328.04869197245,122.970566765247
77.3858510717305,2275.37875051067
294.390882327465,488.583415681524
,
20.0514383931295,957.834312939907
,391.158154224937
,4.1965392744231
39.2479083086904,1102.32826240997
195.877312697342,
3.2185039346537,1068.35286914875
,
0.0341261770471,2.87186669585
3782.5342096869904,0.8843658143144
,
,4.4352106006804
,
,525.569817309006
16.3799464644562,19.6999766225659
12.8720374626612,2180.17362429811
,17.7293256593406
1610.65181675911,1169.02447145898
2.8281588259768,128.100997624077
0.3056617896229,9664.56146103528
4.925345305268,7532.89099372672
,
,
990.002358570799,1646.59095472747
909.596687201741,1458.99967122593
10.6684560185179,1253.96389799401
,
,
,132.109914038277
330.779887554887,587.921397403677
,
459.884859819906,281.52369884886
,3.7912503413365
,7532.89099372672
579.576272744532,
81.0298523829865,7.5845365872361
1065.86555244044,851.037965249592
24.2372446269056,
641.625485156596,9474.98432708955
7532.89099372672,
,8879.24473412789
21.8627438409591,864.482878299173
9483.59600595058,88.8664869968179
37.3960233712644,857.375519388983
,664.527349958614
,4.925345305268
,
7.9717538640314,978.350641323622
4.925345305268,665.716865485576
1615.33382121347,1.232855321353
3017.2653471062,198.837670637293
23.9598340073084,129.101265748247
,
83.0575143776183,732.334067663218
433.69677675698,2919.08989762099
,525.569817309006
3712.45246236586,
92.9307758774518,1208.68583512822
,
,
,437.179837985939
16.6827425638113,29.6428864172679
0.4375452454763,14.8986817147941
1490.03908582746,298.075463511484
3.0955485803363,2.0725093378439
1193.16011543789,1.406692359605
85.8472141719532,8.5816727973038
40.4517368872155,805.964109937413
309.020447398617,684.744198531567
0.3672338640553,338.288066007034
20.880022643492,33.2161918259461
1.8260382757626,192.199355196592
67.2221564057274,3.0547473106875
