GSK2879552,Iadademstat,Pinometostat,Tazemetostat,Pemrametostat,Lirametostat,Onametostat
48461375.3333333,50337679.0,46764938.5,44223197.3333333,60846266.4,43185842.8333333,43621475.0
23791828.1666667,37828572.1666667,40361151.0,46451816.0,47334116.3333333,43826790.8333333,59901520.8333333
377744282.333333,409525714.8,302211892.166667,353500089.166667,598872479.166667,510436657.5,326563849.833333
1341230017.33333,1569948027.33333,1375735170.16667,1264018745.5,1608933890.83333,1487531211.33333,1498100230.0
999580184.166667,1305801130.66667,503550654.5,1409804648.66667,1410354173.83333,1288091167.83333,1359037600.33333
67816971.5,146644277.5,44098816.0,195954980.5,146505048.166667,102606768.166667,200655909.5
6021632.66666667,6595410.0,3686352.83333333,5970215.0,10535986.6666667,8211052.16666667,6902195.6
168247119.5,162513787.0,229239116.666667,101121213.333333,239821172.666667,209444462.833333,114468960.5
319952347.833333,314192253.5,286870999.333333,233294238.5,311805187.833333,307254429.5,252336270.166667
8671558.5,15514076.8333333,7519320.2,17595369.6666667,16290606.5,10198114.1666667,20740389.3333333
9571954.6,9433087.0,9422396.0,8569213.0,13946887.0,11875956.0,
3577624.75,,4158678.66666667,,4913996.0,3985311.5,3432027.0
272625890.833333,314253619.5,382827345.333333,269671284.666667,357193691.166667,340796230.166667,320339498.666667
11501267.0,27979332.0,15030740.75,33783352.1666667,21103292.0,33685003.6,39898895.8333333
5631133.75,6203257.0,2783283.0,5818733.75,5370505.8,4911374.0,6810259.8
504116019.166667,604996388.0,610359467.0,479914973.666667,732628568.5,612925884.333333,479612084.166667
335157829.666667,429636275.0,430589616.666667,343346282.333333,465802467.166667,398425121.166667,359698402.666667
137901726.0,149358590.833333,85774294.8333333,149698550.166667,156099670.333333,137381119.166667,123801670.166667
354451096.5,450058237.666667,477707704.166667,342663080.166667,470042182.166667,448810766.833333,395938278.666667
5557192.0,35318104.3333333,8109700.5,0.0,232495347.5,10634264.6666667,6493739.33333333
36130275.3333333,,23639807.5,573081855.333333,20756576.0,35132173.6666667,726294451.5
17837247.5,26800075.5,14784488.8333333,20947018.5,27601131.5,25283574.6666667,19355044.0
13910486.8333333,35125148.5,,45320454.8,22190425.0,21738341.3333333,40315807.1666667
,22444580.0,7574493.0,17897987.0,,,
32742213.8333333,68626577.3333333,51857347.5,72973707.5,46153349.3333333,37315635.8333333,42991239.1666667
236359817.333333,299696853.166667,303050708.666667,135719555.0,310231382.333333,252656250.333333,170579482.666667
187075389.333333,132926243.833333,386506324.333333,69379121.1666667,155058610.0,116128875.666667,77458662.6666667
10449064.5,7837024.8,8624638.0,2645411.0,10763786.6,8353091.33333333,0.0
169059461.333333,188524926.833333,126587992.833333,144216067.5,229830399.166667,173129340.333333,136845633.0
318007979.333333,324960286.166667,346227633.333333,276772838.0,403551980.333333,328127078.333333,273607237.833333
13651365.8333333,13918934.6666667,13216203.25,12056113.0,15242041.0,11928626.8333333,14692152.8
408205206.666667,388863861.833333,434368981.0,289766070.333333,507521399.0,424398739.333333,296009867.0
15552876.6666667,12027594.5,14584921.2,9277176.66666667,18856356.6666667,19844689.3333333,13430912.75
12648775.0,10883128.0,,10015635.3333333,28702694.0,7204915.0,6937772.0
148796085.0,198131246.333333,175640922.333333,170912744.666667,232545538.833333,208250994.0,166996954.5
6592252.66666667,8186470.5,6352439.0,8746377.33333333,,6829951.6,
15415214.0,12949335.5,14454023.5,,20529863.0,14857861.0,
13174756.5,,12612378.8333333,17483261.6666667,18931065.6666667,15079404.0,22311138.0
754087865.333333,784453615.5,821100492.0,775289196.5,1023141703.0,919513433.5,806089762.333333
1737596047.5,2274037339.16667,1702545919.5,1818505678.5,2147289079.0,1902758146.0,1870619173.66667
21757331.3333333,21727416.5,17695900.6666667,20919876.1666667,28477608.5,23841885.1666667,18781217.6666667
,,,,,,
1226831626.83333,1064178767.83333,1334347627.5,738020495.5,1185827890.33333,1019795036.33333,957045882.166667
1548632787.5,1579052084.16667,1646886133.16667,1206702764.5,1739857678.33333,1556615038.33333,1280700713.0
176769165.0,197177297.0,241091331.666667,166538252.333333,245889513.166667,222710977.5,190191172.833333
126368732.666667,160217966.333333,110581973.166667,148684431.5,173721827.333333,162217370.833333,165666723.833333
945935462.5,1060426113.16667,1058488967.16667,864033046.833333,1221001037.33333,1011263432.5,927938420.666667
43662051.0,51192284.1666667,36566335.1666667,49331015.5,84815567.5,64710700.6666667,68229277.5
85825686.6666667,80105248.3333333,60972312.1666667,67863583.5,106561095.5,102961482.333333,74620886.8333333
377750043.333333,325207121.333333,348189875.166667,231188261.333333,479588247.833333,383665171.333333,272010239.333333
141381252.166667,108176963.166667,106564509.833333,109813706.333333,171085290.833333,122174731.5,104017234.666667
7316912.33333333,16416988.4,9736327.5,15187344.6666667,17419608.5,11695077.3333333,14688398.5
37317787.4,32276560.6666667,15991420.6666667,41801509.0,48835058.1666667,42671810.5,52995272.5
28251110.1666667,32052549.8333333,20320380.0,36813646.5,33744376.3333333,26405351.6666667,24447449.8333333
21170637.75,16367957.6666667,23706837.75,23317334.0,31430634.6666667,24474698.5,9462010.5
15736376.4,18392166.2,16441695.8333333,,,13475441.0,13205760.0
155692951.666667,158809253.833333,145379819.0,127623464.333333,192551688.0,171727134.666667,122468333.166667
13287066.75,6556025.66666667,0.0,9905873.33333333,,0.0,
7414589.2,,6457461.6,,16889911.0,10911532.5,3329491.0
291695754.0,294737647.166667,424670438.833333,206595159.333333,361605307.833333,296608384.0,220792971.333333
8293050.75,12742154.0,,9369720.0,10298996.0,,5544854.25
93560273.3333333,120177167.833333,112660324.0,60486602.6666667,111068072.666667,96186283.5,67619226.1666667
828245915.166667,866509504.333333,1028867365.83333,701734080.166667,1156025984.83333,1041755935.5,724053102.333333
488525389.5,433282001.0,605691417.5,254491635.666667,512399387.666667,423752648.666667,286291894.833333
9950650.0,0.0,0.0,0.0,10072512.0,,
4966692.6,7851821.83333333,6019127.0,5493668.66666667,7972859.2,6792552.2,5585945.0
,,,1821063.0,3902645.33333333,2092624.0,2438904.0
160810050.333333,172170596.0,151382167.0,168636730.333333,231839404.0,214545609.166667,184626740.666667
80533754.5,98026020.3333333,36731459.6666667,117660207.5,124135457.333333,123153884.5,121286983.833333
12004329.1666667,39512546.2,9618651.83333333,20265201.25,20363682.8,21988860.5,14142286.8333333
61752555.3333333,68833718.8333333,81833648.5,61239425.0,98217546.6666667,88239597.1666667,56018392.5
18377046.5,22525208.3333333,18360614.3333333,22834821.0,31543199.1666667,23807284.1666667,24432374.8333333
4809570237.66667,5170162554.5,5785603353.33333,3933743623.33333,5933775129.0,5055906349.5,3939963739.5
164214932.666667,229625210.833333,143316411.166667,221680858.333333,234363664.5,192928858.333333,217397216.666667
243089589.166667,314535245.333333,249890292.333333,247729108.5,362562398.333333,315327273.0,258990849.5
10298929.8333333,12617134.3333333,8556362.6,8736606.66666667,13505139.0,11465123.6,13024318.5
221065426.333333,228166505.666667,284657659.166667,155843984.166667,342656492.833333,276093099.333333,165571749.333333
6306182.6,0.0,9388104.0,,11525293.3333333,0.0,
276900151.666667,374145488.0,305550252.833333,294363369.5,400566784.833333,363466555.333333,306062498.333333
70137848.3333333,89417037.1666667,103007793.333333,81761674.3333333,95304400.0,86393634.8333333,71338990.1666667
91440479.5,109889944.333333,76658523.3333333,100962854.833333,150687631.833333,121282804.0,100053572.166667
18106659.6666667,12611509.3333333,14514312.0,14061186.6666667,17557151.3333333,16130334.2,31022948.4
548406978.833333,568546308.5,502819738.666667,397012258.666667,529922892.0,527663864.833333,355115227.166667
720047662.0,869267717.0,728556676.5,618925338.833333,950583484.666667,836756535.333333,703110474.666667
2236802172.83333,2970719150.0,2819996540.33333,3063830496.16667,4198630846.5,3611232201.5,3125764878.0
60081878.1666667,40393357.1666667,74450141.3333333,33355180.25,43393026.6666667,37577492.1666667,0.0
7768168.5,,5389153.0,7204658.0,9876040.0,6835092.0,8939493.0
0.0,,0.0,,,,0.0
75738833.1666667,92188535.5,80738657.6666667,79793425.6666667,119275118.5,103745443.666667,96023162.8333333
2013285147.5,2666896074.83333,1899458275.33333,2212206376.66667,2693926167.33333,2330166913.83333,2242939436.16667
21271392.25,,30174622.8333333,18420741.75,36893728.8333333,23759337.5,17848393.1666667
504124609.333333,749276897.166667,444096618.333333,737186007.333333,889695609.166667,784320032.5,782740481.833333
4867679.33333333,7105403.5,4304963.0,9528797.0,6877529.83333333,5426783.66666667,7416624.0
478764689.166667,582196597.166667,585095333.166667,442124766.166667,638854113.5,584399215.833333,498139108.5
7128213.4,13159324.0,8872689.0,7075448.0,36475430.4,7155710.33333333,6654726.0
1181983465.0,1227160844.33333,1349737114.83333,950009798.833333,1578768694.16667,1272264365.16667,1026690106.5
,,,,,0.0,0.0
5668999.8,11221172.6666667,5151315.0,8883666.83333333,11269344.6666667,10150776.6666667,8828551.6
29065260.0,28373661.1666667,35411208.0,23563139.8333333,39064501.8333333,31414054.6666667,22523023.5
18823600.3333333,26610546.0,41138872.75,17508984.5,26130364.5,21534623.8,17455144.2
8648004.5,10317362.2,7298096.25,7421603.8,9047442.0,9564172.0,8874958.83333333
20307355.3333333,17914364.0,24905501.1666667,24677994.8,26451035.0,22265857.1666667,14663071.8333333
29579557.3333333,84440242.4,30284033.6666667,17119172.5,33955657.0,29264005.6,38269271.6666667
398097152.0,,23623546.75,,,,
43639845.1666667,56244263.1666667,38788945.8333333,57410413.5,79621342.5,72152790.3333333,54824610.1666667
30854965.1666667,42216553.1666667,24908842.1666667,27634690.8333333,49028284.5,39221415.1666667,30520831.0
,,,2978528.0,,6766351.0,
93683904.8333333,83013657.0,101632514.0,65822024.8333333,118371099.833333,101415415.0,80516861.3333333
120971052.166667,158170204.5,112712406.166667,149162957.5,166567769.166667,124242946.5,134090434.833333
121549913.333333,130726646.833333,243629208.5,120336404.333333,159890268.833333,136601824.166667,176047457.833333
,5270462.66666667,,,0.0,,
,4302352.75,1758770.0,7581980.0,,,
160329759.333333,211927546.166667,149114611.166667,154274071.5,220683144.333333,177170123.833333,161951883.166667
2544305402.83333,2709387065.66667,2375759576.0,2865463893.33333,3676970022.5,2977988551.33333,3016367847.83333
573688884.166667,809298553.5,552824730.833333,561850844.166667,900667453.166667,765746997.166667,646082290.833333
854440846.5,965707964.333333,1084663410.83333,711099136.0,953701884.166667,861698971.166667,653002875.5
510447259.5,589456722.5,820537041.0,444049089.166667,679380217.333333,565121935.666667,465734988.666667
74860934.3333333,74878659.5,55131991.6666667,59250897.1666667,78715074.3333333,66389771.6666667,57405504.6666667
,,,0.0,,,
,10027793.3333333,9228193.33333333,11537259.6666667,8089089.0,12949650.6666667,14613820.8333333
70033730.3333333,104115040.0,83431982.0,100943037.5,116294378.5,98028536.3333333,107596255.5
46944965.6666667,65008583.8333333,36911372.8333333,57519802.1666667,82079878.1666667,66702137.5,69056006.0
86151516.6666667,81776837.0,60120412.8333333,73855867.8333333,104247240.333333,82002742.1666667,65740704.0
168555114.5,199536300.333333,150133207.166667,176540396.333333,234668134.0,193822608.0,194627784.0
8180403.33333333,9890553.6,8442144.0,10430484.75,51710747.4,20230622.25,12297151.2
103949280.833333,166695729.833333,92671334.8333333,161411356.0,179375994.833333,199659434.833333,188871917.333333
3417216.0,,,,0.0,,
3928663.0,8510907.0,12000333.0,9163382.0,6293868.0,0.0,10123007.25
22272526.6,38037132.1666667,20287839.8333333,25775696.5,32883299.8333333,22745659.5,33194450.8333333
64575715.3333333,67214509.3333333,92959037.8333333,30163278.6666667,89367281.3333333,69680850.6666667,38215848.4
419961482.166667,498711675.0,732568500.833333,428648675.166667,588311677.333333,464945635.166667,472127856.833333
608343929.666667,664030415.0,617161048.833333,421078676.666667,751329949.5,619399522.333333,422005974.666667
44811243.1666667,66122565.0,35505821.5,41408329.1666667,59043041.8333333,42404537.8333333,38563162.1666667
26280592.4,25328401.1666667,33138083.3333333,10745388.0,18745096.2,24224552.3333333,17466928.5
90411876.8333333,259392283.0,130136291.833333,227796176.833333,277707204.166667,275086714.0,216002785.333333
8061155.66666667,10067742.3333333,,6369093.66666667,,,9533973.8
22435934.3333333,31096917.6666667,18425216.6666667,22353131.0,31322955.3333333,24298041.1666667,21470082.3333333
116175291.333333,120237258.333333,111382059.166667,118621202.833333,160055342.5,146306044.5,117571663.833333
,,0.0,4734250.0,6739525.0,6222800.0,
17372583.1666667,15689727.3333333,23747537.0,10848396.5,17873979.8,21665292.8,8349123.66666667
,,,,12595729.3333333,,
26356648.6666667,23436275.8333333,29756972.1666667,15051339.2,26265941.8333333,23914915.8333333,15905722.0
9386001.5,7598141.4,5013105.66666667,5939245.25,12823466.1666667,8948895.16666667,8488131.0
132413240.166667,136339095.166667,70720728.8333333,176048937.0,228116714.5,161886324.833333,174810085.166667
168014572.0,165147803.333333,175583207.166667,112156282.5,167499446.166667,151920295.666667,116789501.666667
0.0,23585964.5,0.0,23499650.0,,,49195273.0
26855747.1666667,31341724.8333333,27061989.6666667,21656891.8333333,36841735.6666667,32723817.8333333,25162513.3333333
434416462.0,529216092.666667,323122331.333333,346437488.0,559714847.666667,486933400.333333,426955902.166667
13463040.6666667,6730904.5,8830071.0,,,15808849.0,10419570.5
446225542.0,515529963.666667,792058447.0,312574507.333333,477065102.666667,411531577.666667,293171756.833333
631589355.5,644044788.5,638013449.666667,574448204.666667,859902193.0,811282916.0,619639269.666667
647556795.166667,1015370481.16667,642145597.333333,771151899.833333,1098801044.83333,984966389.0,781075396.833333
8738863.66666667,17641973.0,16947937.6666667,38355160.0,23275152.8333333,28674791.6,36607829.1666667
108387012.666667,161053920.166667,158238777.166667,143462851.333333,205079534.666667,184423894.0,163406546.5
102982690.333333,120202123.666667,111082312.666667,98840914.6666667,156466368.0,129683873.0,
594095549.333333,985600095.333333,655527575.666667,991287877.5,892784310.166667,767480249.833333,1020486516.16667
72127363.6666667,120684967.166667,96617850.0,77727030.3333333,125007868.0,100968953.166667,94111241.6666667
253179558.666667,257551581.833333,318025132.333333,188630509.5,320724314.0,273782133.166667,177958902.166667
399242028.833333,505945075.833333,332263141.0,622251560.833333,623943590.333333,536491582.0,642925450.0
46554625.5,47310632.3333333,27599865.5,25877206.6666667,48816766.0,40198699.0,32586215.8333333
4641786.8,5760145.75,4793154.2,5953855.6,11183570.3333333,13900503.0,5789870.0
,0.0,,,,,
42770000.0,23657000.0,94141333.3333333,,28414833.3333333,21886833.3333333,
352285793.833333,486813669.0,912993684.333333,544969717.333333,429231053.333333,375678292.5,639917056.0
203488178.333333,223031194.333333,206044161.333333,195295624.333333,273498699.833333,222374787.666667,197494788.833333
1743816870.0,1466280294.83333,1956427658.5,946196186.833333,1986163813.66667,1632418613.0,1093254900.83333
7179842.0,9917112.2,6917470.2,,7771585.0,6329008.0,0.0
4988015110.5,6092695815.5,6377745689.0,5120327672.83333,7265577774.0,6193252794.33333,5345216602.0
86301309.5,86145999.1666667,131181486.333333,40163116.0,114875859.2,86678142.6666667,21333720.0
61987410.8333333,74289822.0,35880532.8333333,57664199.0,89241824.8333333,70245497.8333333,60922248.3333333
31189716.0,44523336.6666667,39080437.1666667,40764699.6666667,57315095.0,58586782.1666667,27225815.3333333
63045077.5,53844163.0,108052844.333333,33874507.8333333,78035649.6666667,69916161.0,37501388.0
1318744426.16667,1216058811.66667,1124450422.33333,1270947940.33333,1517116792.0,1354678453.66667,1117771140.5
78578870.0,114531929.166667,103832439.166667,91023989.6666667,98508182.0,96266595.6666667,89665327.6666667
,11295552.0,,4894567.0,,,5774630.0
8837722.0,0.0,,0.0,,10250050.0,
577950369.333333,753610584.0,570388808.833333,578351897.333333,802654777.833334,688195495.666667,631049274.666667
35738853.6666667,41023544.8333333,41516204.8333333,35867788.5,54682286.6666667,55982171.1666667,40998358.5
622884296.666667,885365103.666667,449520945.5,797704846.0,900054402.333333,776054885.666667,908687542.5
12297437.0,10869909.75,14527165.3333333,9740666.0,9349241.0,7421909.0,
220689873.166667,291457536.0,274087610.666667,245480704.666667,364952743.666667,332849006.333333,280414326.333333
20310094.6666667,40530974.3333333,18544539.0,33186606.3333333,36228736.8,31167294.6,34132970.8333333
2690913628.16667,2927485033.5,3404038821.16667,2098311093.83333,3557509841.5,3144224533.83333,2213605218.83333
0.0,,,7715892.0,,,
54985747.25,42435826.4,108212537.0,57119318.2,62846980.0,32060301.5,67390528.0
266417517.166667,362997644.0,357556535.166667,275929589.666667,401259891.166667,346093941.666667,309732701.0
169413095.166667,215274913.5,168749772.833333,152501270.0,245925634.5,183386508.0,172768190.166667
979792160.0,1005454161.5,783144673.833333,825903457.833334,1180832306.83333,919292573.333333,810207358.0
411123565.833333,514908886.833333,364730175.0,432085216.666667,605100722.0,517053899.0,491345164.666667
237507324.0,284767676.666667,284253850.833333,243745022.333333,358086008.5,337387558.333333,270216717.666667
