5-Azacytidine,Decitabine,5-Fluoro-2'-deoxycytidine,Gemcitabine,Methotrexate,Actinomycin D,5-Fluorouracil,Pemetrexed,Cisplatin,Carboplatin,Oxaliplatin,Doxorubicin,Cyclophosphamide
341945929.833333,279786032.333333,309825283.833333,309825283.833333,319971455.666667,282377141.833333,307343009.333333,235918841.666667,341945929.833333,319971455.666667,341945929.833333,235918841.666667,282377141.833333
1863778469.0,2424207359.0,3214021605.66667,3214021605.66667,1712556948.83333,2464797418.83333,1919122738.66667,4286614750.5,1863778469.0,1712556948.83333,1863778469.0,4286614750.5,2464797418.83333
7135906827.5,5922462661.33333,7056333947.66667,7056333947.66667,7541209354.66667,6378622169.33333,6387920631.16667,5725241087.83333,7135906827.5,7541209354.66667,7135906827.5,5725241087.83333,6378622169.33333
3113493879.16667,3521000901.66667,3990956773.83333,3990956773.83333,3868329236.83333,3603017187.16667,2896922389.83333,3734003917.5,3113493879.16667,3868329236.83333,3113493879.16667,3734003917.5,3603017187.16667
37850074.6666667,11710988.1666667,33417462.6,33417462.6,54406553.6666667,17407820.5,25964132.6,10845806.1666667,37850074.6666667,54406553.6666667,37850074.6666667,10845806.1666667,17407820.5
10299053.75,,5323232.5,5323232.5,6082540.6,,8050920.6,6559438.5,10299053.75,6082540.6,10299053.75,6559438.5,3970277.5
396983384.333333,321386380.0,411470827.333333,411470827.333333,346452964.333333,357825192.833333,338957544.833333,277562245.0,396983384.333333,346452964.333333,396983384.333333,277562245.0,357825192.833333
,4981373.0,5647362.0,5647362.0,8550261.33333333,5095538.0,,10577031.1666667,,8550261.33333333,11869046.0,10577031.1666667,5095538.0
,53105379.0,67272235.0,67272235.0,56300160.0,69903059.3333333,,41579380.8333333,64819366.0,56300160.0,64819366.0,41579380.8333333,69903059.3333333
59026073.6666667,29527145.1666667,51095318.8333333,51095318.8333333,52285684.5,41768470.3333333,50753839.5,49069165.1666667,59026073.6666667,52285684.5,59026073.6666667,49069165.1666667,41768470.3333333
35969841.8333333,17828238.8333333,,2796040.0,26709714.1666667,22190879.4,34330232.3333333,29245222.6666667,35969841.8333333,26709714.1666667,35969841.8333333,29245222.6666667,22190879.4
133040351.833333,126756401.0,152275439.0,152275439.0,152765340.833333,144575805.166667,122243141.5,151790021.666667,133040351.833333,152765340.833333,133040351.833333,151790021.666667,144575805.166667
,,,,351937441.0,,,,,,206869738.0,0.0,
94540071.6666667,164793119.5,140777098.333333,140777098.333333,164006645.0,140993348.833333,83025110.1666667,121633386.666667,94540071.6666667,164006645.0,94540071.6666667,121633386.666667,140993348.833333
723455617.666667,524435125.333333,683693716.666667,683693716.666667,730081749.333333,596243649.5,661291100.166667,468671695.333333,723455617.666667,730081749.333333,723455617.666667,468671695.333333,596243649.5
178693266.166667,168646999.0,218239927.5,218239927.5,185200804.333333,209518353.0,154364447.333333,177028195.833333,178693266.166667,185200804.333333,178693266.166667,177028195.833333,209518353.0
33727380.5,64444111.0,52460193.6666667,52460193.6666667,44617761.1666667,52596968.6666667,27248731.5,79650931.8333333,33727380.5,44617761.1666667,33727380.5,79650931.8333333,52596968.6666667
,,0.0,,,,0.0,,,,,,
11419800.0,17730297.1666667,20591389.1666667,20591389.1666667,14261941.25,21461346.1666667,12634930.4,23661104.3333333,11419800.0,14261941.25,11419800.0,23661104.3333333,21461346.1666667
5773221439.5,6365072364.66667,6898048485.66667,6898048485.66667,6931735074.16667,6923691937.5,5269961423.5,7701170705.83333,5773221439.5,6931735074.16667,5773221439.5,7701170705.83333,6923691937.5
43934495.3333333,52406235.8333333,48988627.8333333,48988627.8333333,56626810.5,48610282.5,35605304.8333333,39477574.3333333,43934495.3333333,56626810.5,43934495.3333333,39477574.3333333,48610282.5
723549307.666667,233559168.666667,458424225.333333,458424225.333333,441572106.5,422365251.5,631452014.666667,172963764.666667,723549307.666667,441572106.5,723549307.666667,172963764.666667,422365251.5
14368502.3333333,7361996.66666667,11512592.0,11512592.0,10293316.25,14229938.0,11267960.3333333,12004838.0,,10293316.25,14368502.3333333,12004838.0,14229938.0
26673279.4,22178618.8333333,31096081.6666667,31096081.6666667,30169623.6666667,23094664.6666667,26880909.8,18230635.0,26673279.4,30169623.6666667,26673279.4,18230635.0,23094664.6666667
17276834.75,14428951.0,21256411.1666667,21256411.1666667,,17779059.1666667,4851317.0,13193116.8333333,17276834.75,31000512.8,17276834.75,13193116.8333333,17779059.1666667
22473064.3333333,53565371.6666667,35726270.3333333,35726270.3333333,39679041.3333333,30696265.6666667,17610517.0,46620828.3333333,22473064.3333333,39679041.3333333,22473064.3333333,46620828.3333333,30696265.6666667
852758132.666667,879605680.0,960235220.5,960235220.5,,967220184.5,800893601.0,958463466.833333,852758132.666667,1070241877.83333,852758132.666667,958463466.833333,967220184.5
1097694336.0,1236492578.66667,1272894454.66667,1272894454.66667,1341997693.83333,1232268935.0,979668723.166667,1196508685.66667,1097694336.0,1341997693.83333,1097694336.0,1196508685.66667,1232268935.0
50901297.8333333,22910236.8333333,34037254.5,34037254.5,52084699.8333333,44346611.0,44105466.3333333,25558735.75,50901297.8333333,52084699.8333333,50901297.8333333,25558735.75,44346611.0
0.0,0.0,0.0,0.0,,,,4673676.33333333,,,,4673676.33333333,
821878190.166667,983058897.833333,1100984810.0,1100984810.0,1081259538.0,1109465896.16667,830669544.333333,1017939025.33333,821878190.166667,1081259538.0,821878190.166667,1017939025.33333,1109465896.16667
19647808.3333333,12844065.75,14844926.6,14844926.6,25072373.1666667,22932995.4,19991224.5,,19647808.3333333,25072373.1666667,19647808.3333333,15306951.0,22932995.4
138360305.833333,187824258.333333,190613063.666667,190613063.666667,188705463.0,172815312.0,143991878.166667,230334759.666667,138360305.833333,188705463.0,138360305.833333,230334759.666667,172815312.0
767166607.6,48252316.5,120920324.8,120920324.8,78147486.0,58144078.0,98923148.8333333,,767166607.6,78147486.0,767166607.6,80207341.0,58144078.0
17755228.5,21643772.1666667,29151400.8333333,29151400.8333333,19599678.0,23607894.3333333,17113918.8333333,16564758.8333333,17755228.5,19599678.0,17755228.5,16564758.8333333,23607894.3333333
117414008.5,83896462.5,105714437.5,105714437.5,115771768.833333,108221478.5,91944006.3333333,125522068.333333,117414008.5,115771768.833333,117414008.5,125522068.333333,108221478.5
769538371.666667,909591343.833333,988710013.0,988710013.0,984064580.666667,875727006.5,827162298.5,847325996.0,769538371.666667,984064580.666667,769538371.666667,847325996.0,875727006.5
1445152754.83333,1334972810.66667,1693854268.5,1693854268.5,1687006465.16667,1640895004.33333,1437926514.33333,1721780258.0,1445152754.83333,1687006465.16667,1445152754.83333,1721780258.0,1640895004.33333
275462316.166667,374248641.666667,392467755.333333,392467755.333333,372204034.666667,336797617.0,271328341.0,454506297.166667,275462316.166667,372204034.666667,275462316.166667,454506297.166667,336797617.0
,4903634.0,,,2101580.0,9704493.0,,0.0,5209727.0,2101580.0,5209727.0,,9704493.0
0.0,12196717.4,15300438.5,15300438.5,42756262.0,13743645.75,,,,42756262.0,,9230844.0,13743645.75
0.0,13491204.0,18481707.0,18481707.0,,6627422.0,12098454.0,5067281.4,0.0,6931974.0,0.0,5067281.4,6627422.0
27856267.6666667,50615014.0,,,39979972.6666667,,19831647.8,57920073.0,27856267.6666667,39979972.6666667,27856267.6666667,57920073.0,0.0
209458232.833333,202596235.166667,194293356.166667,194293356.166667,298278801.333333,198507772.833333,187073034.833333,226313824.833333,209458232.833333,298278801.333333,209458232.833333,226313824.833333,198507772.833333
14098252.3333333,10974378.0,13728396.5,13728396.5,12475829.6,9471545.33333333,6391057.0,10462031.8333333,14098252.3333333,12475829.6,14098252.3333333,10462031.8333333,9471545.33333333
2717358157.33333,2845036265.0,3172636617.0,3172636617.0,3519925369.5,3133886629.33333,2741637304.33333,2570894046.0,2717358157.33333,3519925369.5,2717358157.33333,2570894046.0,3133886629.33333
858619206.166667,1119080788.33333,1256726819.83333,1256726819.83333,1182631251.5,1083594433.66667,826265124.666667,1265217467.16667,858619206.166667,1182631251.5,858619206.166667,1265217467.16667,1083594433.66667
31041057.6,12843084.0,33307478.0,33307478.0,,0.0,26986745.3333333,30006405.0,31041057.6,,31041057.6,30006405.0,0.0
0.0,,,,,0.0,,,,,,,
241281015.833333,282482922.5,324564210.166667,324564210.166667,283940758.333333,281917001.666667,201773160.0,414712546.5,241281015.833333,283940758.333333,241281015.833333,414712546.5,281917001.666667
19421936.6666667,30004333.0,35561209.8333333,35561209.8333333,35102408.5,34570712.5,24228391.0,31119930.8333333,19421936.6666667,35102408.5,19421936.6666667,31119930.8333333,34570712.5
140141213.333333,110883869.0,124462649.0,124462649.0,149930565.666667,148239932.333333,115388563.0,100577563.666667,140141213.333333,149930565.666667,140141213.333333,100577563.666667,148239932.333333
,5954629.33333333,,11610133.5,0.0,4377880.0,,8323647.0,13437492.0,,13437492.0,8323647.0,4377880.0
1045725832.16667,751526309.333333,1134879126.83333,1134879126.83333,1068772266.0,1060481161.83333,942439936.5,1394614469.0,1045725832.16667,1068772266.0,1045725832.16667,1394614469.0,1060481161.83333
92028507.8333333,126146005.0,128242345.833333,128242345.833333,156910217.666667,143030010.0,90794082.5,126863832.166667,92028507.8333333,156910217.666667,92028507.8333333,126863832.166667,143030010.0
46274563.5,18910293.6666667,41568770.5,41568770.5,24967152.6,20056050.0,44257179.1666667,36788564.8333333,46274563.5,24967152.6,46274563.5,36788564.8333333,20056050.0
49920050.8333333,51445865.1666667,66182567.8333333,66182567.8333333,61516288.0,58453858.8333333,37361848.3333333,36764027.0,49920050.8333333,61516288.0,49920050.8333333,36764027.0,58453858.8333333
62898681.5,56216011.5,71442079.1666667,71442079.1666667,60597169.0,68366461.5,51782139.5,56856148.6666667,62898681.5,60597169.0,62898681.5,56856148.6666667,68366461.5
54752031.6666667,53178542.6666667,77194664.3333333,77194664.3333333,86648337.6666667,61967416.0,53317347.8333333,58630448.6666667,54752031.6666667,86648337.6666667,54752031.6666667,58630448.6666667,61967416.0
34202581.6666667,24462721.5,21347536.0,21347536.0,,31084814.0,37741318.0,14376692.0,,0.0,34202581.6666667,14376692.0,31084814.0
8463529.16666667,28513782.1666667,20659142.5,20659142.5,18755811.0,19418549.6666667,,38826926.8333333,8463529.16666667,18755811.0,8463529.16666667,38826926.8333333,19418549.6666667
29655589.6666667,55876333.1666667,56958556.5,56958556.5,50922279.3333333,46936010.5,34878117.8333333,57459758.1666667,29655589.6666667,50922279.3333333,29655589.6666667,57459758.1666667,46936010.5
238772842.5,329263121.166667,318746588.0,318746588.0,348427581.666667,344328387.0,249917279.0,403159075.333333,238772842.5,348427581.666667,238772842.5,403159075.333333,344328387.0
,,,,,,,,,,,,
45263133.3333333,69748643.8333333,62258276.0,62258276.0,27849504.75,56853147.0,35738206.3333333,193129023.75,45263133.3333333,27849504.75,45263133.3333333,193129023.75,56853147.0
23595571.3333333,21106561.1666667,23561509.4,23561509.4,30760238.5,17854865.8333333,23914262.3333333,18635662.0,23595571.3333333,30760238.5,23595571.3333333,18635662.0,17854865.8333333
21446945.5,21499929.5,21712881.6,21712881.6,22347386.6666667,22493680.8333333,17851384.1666667,17641661.3333333,21446945.5,22347386.6666667,21446945.5,17641661.3333333,22493680.8333333
360202823.166667,315794481.833333,333402165.0,333402165.0,333459946.666667,346845638.166667,325396950.0,315659165.0,360202823.166667,333459946.666667,360202823.166667,315659165.0,346845638.166667
16563635.6666667,21037711.5,22611306.0,22611306.0,17132034.0,23777245.4,12705247.3333333,47338013.0,16563635.6666667,17132034.0,16563635.6666667,47338013.0,23777245.4
3381000397.33333,2247239782.0,3522820685.66667,3522820685.66667,,2927352392.66667,3249364921.33333,2043319983.0,3381000397.33333,3400116771.0,3381000397.33333,2043319983.0,2927352392.66667
126602696.0,235003122.666667,167861332.0,167861332.0,181857527.333333,248529129.333333,97814944.3333333,309669591.5,126602696.0,181857527.333333,126602696.0,309669591.5,248529129.333333
11918470.5,19317791.0,26307806.5,26307806.5,12695990.0,17040327.8333333,13725087.0,10617767.3333333,11918470.5,12695990.0,11918470.5,10617767.3333333,17040327.8333333
1857765668.5,1666246220.5,2128889958.33333,2128889958.33333,2074350055.0,1923152059.16667,1720653622.83333,2134620676.16667,1857765668.5,2074350055.0,1857765668.5,2134620676.16667,1923152059.16667
16769373.75,11548164.0,15046310.0,15046310.0,14690188.8333333,15043610.3333333,14202704.5,11312716.4,16769373.75,14690188.8333333,16769373.75,11312716.4,15043610.3333333
,3424000.0,5562700.0,5562700.0,,14026000.0,,,,4922900.0,,,14026000.0
98555671.6666667,92063124.3333333,134093670.0,134093670.0,101046124.333333,114271398.833333,112060525.166667,110664385.333333,98555671.6666667,101046124.333333,98555671.6666667,110664385.333333,114271398.833333
328934865.0,254578371.5,393825647.333333,393825647.333333,304483231.166667,327214365.833333,320449827.0,262564323.0,328934865.0,304483231.166667,328934865.0,262564323.0,327214365.833333
353627331.833333,623596972.166667,704103270.166667,704103270.166667,870162797.5,770559451.666667,343273184.833333,846777929.166667,353627331.833333,870162797.5,353627331.833333,846777929.166667,770559451.666667
5009787.83333333,6241050.5,8641458.25,8641458.25,4712055.2,2433255.5,4471937.75,6818869.16666667,5009787.83333333,4712055.2,5009787.83333333,6818869.16666667,2433255.5
,5595303.0,,,,6049885.5,,,,0.0,,,6049885.5
102693490.0,103767118.0,117571897.333333,117571897.333333,127505281.166667,104604990.166667,107278431.166667,103571587.666667,102693490.0,127505281.166667,102693490.0,103571587.666667,104604990.166667
343699921.5,452574333.5,436336006.0,436336006.0,285200950.0,345426921.666667,255412522.166667,433588849.666667,343699921.5,285200950.0,343699921.5,433588849.666667,345426921.666667
628722990.333333,732538979.0,817290794.666667,817290794.666667,771724574.0,776688257.5,575556009.333333,1110449804.66667,628722990.333333,771724574.0,628722990.333333,1110449804.66667,776688257.5
159750494.5,,109134800.0,,138214207.0,,135901237.5,,159750494.5,138214207.0,159750494.5,,
1668505947.16667,1466423071.16667,2330995985.83333,2330995985.83333,2127510509.5,2063526816.16667,1635673698.16667,1546666837.66667,1668505947.16667,2127510509.5,1668505947.16667,1546666837.66667,2063526816.16667
32447826.3333333,8900427.5,33396375.5,33396375.5,29599560.5,24844408.1666667,30186727.6666667,31982501.6,32447826.3333333,29599560.5,32447826.3333333,31982501.6,24844408.1666667
483718932.166667,468126445.0,499486673.166667,499486673.166667,580937884.666667,527352253.833333,406855640.833333,532237770.833333,483718932.166667,580937884.666667,483718932.166667,532237770.833333,527352253.833333
7811705.5,11812061.25,16123433.0,16123433.0,,18993315.0,12498480.0,20005710.8333333,,,7811705.5,20005710.8333333,18993315.0
,3430826.0,,,4257588.0,7654895.5,0.0,,,4257588.0,17582867.0,0.0,7654895.5
6586398.0,9108033.75,5301044.5,5301044.5,,9344521.0,,15078656.0,,,6586398.0,15078656.0,9344521.0
373802403.166667,514059979.333333,552444014.166667,552444014.166667,536757718.166667,543502848.5,365972364.666667,563001103.333333,373802403.166667,536757718.166667,373802403.166667,563001103.333333,543502848.5
77948790.1666667,95603050.8,150401402.0,150401402.0,65070770.8,89063618.1666667,93434448.3333333,115057600.333333,77948790.1666667,65070770.8,77948790.1666667,115057600.333333,89063618.1666667
49236291.8333333,64164291.8333333,68433287.5,68433287.5,58355761.8333333,96391850.1666667,42574565.1666667,55254989.1666667,49236291.8333333,58355761.8333333,49236291.8333333,55254989.1666667,96391850.1666667
505522774.666667,521481243.666667,664481982.5,664481982.5,528994561.166667,518153460.0,427456061.666667,517519061.0,505522774.666667,528994561.166667,505522774.666667,517519061.0,518153460.0
10465647.0,5369463.5,,8267443.0,9010735.5,4748458.5,10934448.0,6779740.0,10465647.0,9010735.5,10465647.0,6779740.0,
21748719.0,,11035800.0,11035800.0,,15652147.0,,0.0,21748719.0,0.0,21748719.0,0.0,15652147.0
6807797.0,19865610.3333333,7122118.33333333,7122118.33333333,,6654811.5,8527571.66666667,17135221.0,6807797.0,9530627.25,6807797.0,17135221.0,
