VHL ligand 1,Nutlin-3,Serdemetan,VH298
374146870.833333,374146870.833333,357143320.5,373474185.333333
228165023.5,228165023.5,268392093.333333,254502525.166667
135812042.166667,135812042.166667,165584103.666667,134033892.166667
19855300.3333333,19855300.3333333,24119575.6666667,20828132.3333333
55645076.0,55645076.0,65334854.5,53035499.3333333
42942938.0,42942938.0,27206993.6666667,31917608.1666667
98825624.5,98825624.5,114436730.833333,103389618.166667
711056908.833333,711056908.833333,771558309.166667,740041038.666667
13815015.6666667,13815015.6666667,62514336.2,6938755.0
637459566.5,637459566.5,695375386.5,666354315.166667
241014947.166667,241014947.166667,242490166.0,242986079.666667
,,0.0,
19630444.3333333,19630444.3333333,,20268890.6666667
18641382.0,18641382.0,21117485.0,21722871.0
3440307.66666667,,3565315.0,3189011.25
62976709.0,62976709.0,21224107.2,47258847.1666667
0.0,0.0,,25961742.5
,0.0,8903648.0,8187984.66666667
,,,
43142923.0,43142923.0,49919528.3333333,42692761.8333333
39205314.0,39205314.0,88149444.0,0.0
469446190.0,469446190.0,599746713.5,573037710.333333
277887702.333333,277887702.333333,303424474.666667,268927426.5
27563435.6666667,27563435.6666667,40367531.8333333,25852204.3333333
8519945.5,8519945.5,0.0,
,,,0.0
4944602.0,4944602.0,,8996236.16666667
44956638.3333333,44956638.3333333,40377572.1666667,40945509.3333333
46260034.6666667,46260034.6666667,71610454.0,50301999.8333333
22162857.5,22162857.5,28085645.5,21846693.2
51899125.3333333,51899125.3333333,50749510.1666667,60840854.5
22293604.3333333,22293604.3333333,33973136.5,23023758.6666667
14315166.6,14315166.6,,0.0
17935487.8333333,17935487.8333333,21526558.6666667,16985512.8333333
83378145.8333333,83378145.8333333,77977493.6666667,58069812.3333333
2281181945.5,2281181945.5,2665461909.5,2456854801.5
166482747.666667,166482747.666667,201503762.5,187057036.166667
17935924.3333333,17935924.3333333,20657342.8333333,18092482.4
33127583.0,33127583.0,34954300.1666667,31098344.6666667
35636564.3333333,35636564.3333333,35784088.0,33235542.8333333
126411795.666667,126411795.666667,153502395.5,129444556.666667
129452354.166667,129452354.166667,121665193.5,111484923.833333
,35562585.3333333,41682454.6666667,40118834.6666667
118551479.5,118551479.5,131984756.0,106832589.5
29139828.8333333,29139828.8333333,32649960.0,30290255.5
180431937.833333,180431937.833333,238550718.666667,252843737.166667
60241825.5,60241825.5,65555413.1666667,52984496.3333333
,,43678472.5,
177362695.5,177362695.5,148450228.666667,157655989.5
66142755.8333333,66142755.8333333,84182426.3333333,73731092.1666667
13282057.0,13282057.0,14277508.5,9167455.83333333
,,11766692.0,6815760.0
,,22374058.5,15492574.0
7441990.33333333,7441990.33333333,12659372.4,12213474.3333333
240831344.0,240831344.0,293829579.5,317031357.0
,,,
37345656.8333333,37345656.8333333,61369139.5,57370769.0
11617495.5,11617495.5,14768823.5,11589485.8
0.0,0.0,,6110129.75
8133405.5,8133405.5,10252489.4,
132627454.333333,132627454.333333,198661300.833333,196219326.5
20717447.0,20717447.0,19408727.8333333,15227812.5
,,0.0,
34067396.1666667,34067396.1666667,51120073.0,37731845.6
13564338.3333333,13564338.3333333,27737135.6666667,16269510.8333333
257230717.833333,257230717.833333,338868769.0,308293041.666667
,,10379262.0,
97035309.3333333,97035309.3333333,126951377.166667,123069929.833333
243241801.166667,243241801.166667,304435169.166667,252746982.833333
6533986.16666667,6533986.16666667,7204819.66666667,5673065.0
15931824.1666667,15931824.1666667,20685815.4,39718814.25
72464184.6666667,72464184.6666667,67413204.3333333,71486834.3333333
34773376.0,34773376.0,63140614.8333333,52242833.8
,,,4214319.0
184131439.0,184131439.0,211392997.5,182223208.5
,0.0,7677911.5,6716963.66666667
12519268.5,12519268.5,21342278.3333333,11143252.6
27993606.3333333,27993606.3333333,23920743.3333333,23326416.3333333
9999763.8,9999763.8,13859895.8333333,13827511.0
170588095.666667,170588095.666667,142270219.833333,166918415.833333
906319781.166667,906319781.166667,1264148930.66667,1012647017.5
330679716.5,330679716.5,332392816.5,310037249.5
126581919.0,126581919.0,229587544.333333,106013759.666667
342555182.166667,342555182.166667,417765359.333333,353490893.666667
136549417.5,136549417.5,105380880.666667,88093906.3333333
127945348.0,127945348.0,150106959.833333,159289785.166667
27156608.0,27156608.0,44539891.1666667,35410175.3333333
13581327.3333333,13581327.3333333,15376396.1666667,15921106.3333333
13400402.6666667,13400402.6666667,12093707.2,9907666.0
543404514.0,543404514.0,694836231.333333,606405257.833333
75319839.0,75319839.0,102630772.0,73402329.8333333
6953001.83333333,6953001.83333333,9615104.6,6298170.33333333
226957044.833333,226957044.833333,284949179.666667,236955059.833333
13029537.6666667,13029537.6666667,18811636.0,15601893.4
,,,0.0
1670286626.5,1670286626.5,2131871040.16667,1929643814.66667
,,5172978.0,
81782492.6666667,81782492.6666667,108511787.5,80738082.5
,,,
21327842.5,21327842.5,25165798.25,21824602.1666667
17706905.1666667,,16077635.5,20066864.1666667
8634745.33333333,8634745.33333333,,13706865.0
330323076.833333,330323076.833333,358565787.5,356213516.5
27578988.6666667,27578988.6666667,41180076.6666667,35210514.6666667
2396699.75,2396699.75,0.0,5696724.0
4882208.0,,9485869.0,10975817.0
2779467742.83333,2779467742.83333,3489909570.5,2908449138.5
220661419.0,220661419.0,239296997.833333,233310237.0
30612945.8333333,30612945.8333333,40557136.4,42648615.6666667
6596279.5,6596279.5,22983562.0,8032072.6
29552896.6,29552896.6,28466935.5,24098546.3333333
202821560.0,202821560.0,265927487.5,232348302.5
,28371188.6666667,21557094.5,26618074.8333333
4604522328.83333,4604522328.83333,5400361052.16667,4975786674.16667
5031300.16666667,5031300.16666667,6394992.8,7368028.75
,,11686438.75,
,,,
101942763.833333,101942763.833333,98105168.5,104774878.833333
7710424.5,7710424.5,8414688.16666667,7592643.25
5300642.0,,0.0,
0.0,,,17297961.0
14249803.3333333,14249803.3333333,9081127.83333333,9411180.75
6680321.5,6680321.5,9481004.5,7391632.4
260300456.833333,260300456.833333,345935797.833333,247916889.0
220554128.166667,220554128.166667,298106949.666667,254279934.0
62396629.5,62396629.5,85947241.8333333,67037003.5
0.0,0.0,,13608888.0
3898529031.0,3898529031.0,4694347043.16667,4011811904.0
27052708.0,27052708.0,49909206.5,55754867.3333333
29100305.6,29100305.6,0.0,0.0
121495374.666667,121495374.666667,160166009.666667,111456731.0
359612537.5,359612537.5,455752073.166667,400606735.5
0.0,0.0,,8289547.0
49098744.1666667,49098744.1666667,46769782.6666667,54449061.8333333
7096796.0,,8227335.5,
31756058.5,31756058.5,52856179.0,27550911.8333333
5644201.83333333,5644201.83333333,5671591.33333333,7709095.0
248701304.333333,248701304.333333,213708183.166667,225013853.333333
6382449.5,6382449.5,9358267.66666667,5903557.0
,9564341.0,1669887.0,
,,0.0,
8751662.66666667,8751662.66666667,7262042.6,11483282.5
225145670.5,225145670.5,210804433.166667,222610666.0
129721359.166667,129721359.166667,152510514.833333,160136039.833333
180192581.333333,180192581.333333,266224546.666667,212374989.333333
15504289.0,15504289.0,23381911.0,22098675.6666667
71134753.1666667,71134753.1666667,67454370.5,87172718.5
7242346.83333333,7242346.83333333,11009583.6,7000964.33333333
137710390.833333,137710390.833333,170007059.666667,158134169.666667
174139462.333333,174139462.333333,223184679.333333,189696231.666667
34438000.0,34438000.0,45428500.0,21676000.0
119848619.666667,119848619.666667,114935970.2,142247235.0
,6774226.0,,5482987.0
,11377162.0,,10130630.6666667
181160710.333333,181160710.333333,243080583.333333,211642007.166667
8040927.0,8040927.0,,
7665067.2,7665067.2,8558540.5,7975807.5
47715879.1666667,47715879.1666667,47945222.1666667,40227074.6666667
224854287.666667,224854287.666667,284679662.666667,260057539.5
,,5036299.8,9519868.0
24830682.0,24830682.0,30915340.8333333,24254645.1666667
,,,
173127891.166667,173127891.166667,148452634.5,130569687.0
8796696.5,8796696.5,10576532.8333333,15993350.5
27789231.1666667,27789231.1666667,38629747.1666667,36635126.8333333
,,,
11788733.0,11788733.0,8059725.66666667,8040135.4
107858957.833333,107858957.833333,124919530.833333,155285150.0
3767839.0,,,3462038.0
5091072.0,5091072.0,,10932217.0
12727946.0,12727946.0,10497854.5,11287080.6
18534657.3333333,18534657.3333333,20922405.5,10797209.8
397909918.833333,397909918.833333,497517300.0,438228354.333333
152019326.5,152019326.5,221129227.166667,200463298.333333
176321676.333333,176321676.333333,130615361.0,147443467.0
10923652.3333333,10923652.3333333,18492475.0,14642414.1666667
,9306928.0,9563654.5,12500041.0
221452129.666667,221452129.666667,287737000.333333,248307351.166667
,0.0,38473993.0,10387895.0
17389343.0,17389343.0,18261565.3333333,21013966.5
370780013.333333,370780013.333333,528597135.833333,449186512.666667
7140677.8,7140677.8,11280681.6666667,6618698.0
18979562.0,18979562.0,26490369.3333333,27752167.1666667
22818241.0,22818241.0,24662871.6666667,27939411.1666667
733480921.166667,733480921.166667,780675452.333333,741123843.666667
194546325.166667,194546325.166667,190546239.666667,156432082.666667
49661237.6666667,49661237.6666667,62916983.6666667,51741741.0
19403669.6,19403669.6,29429978.5,33847835.6
,,0.0,
29617334.1666667,29617334.1666667,32476183.3333333,31586643.6666667
12027864.1666667,12027864.1666667,11083559.5,11592632.0
3694765.5,,,11261845.0
8382645.66666667,8382645.66666667,,
100305675.5,100305675.5,115292556.833333,105552791.5
85427004.1666667,85427004.1666667,85002476.1666667,82088380.5
499071916.333333,499071916.333333,530825811.666667,560507820.166667
54699680.5,54699680.5,47271032.6666667,44150084.5
356401687.666667,356401687.666667,347597793.0,390842171.333333
49192876.0,49192876.0,58689092.0,54887047.6666667
20392157.0,20392157.0,12755149.8333333,10986143.6666667
8701397.75,8701397.75,,5441638.75
6949298.5,6949298.5,6838734.8,6551099.66666667
10971941.6666667,10971941.6666667,27202492.0,13205594.0
12686981.0,12686981.0,19707404.5,11528188.75
88431219.8333333,88431219.8333333,102697440.666667,82637339.3333333
,,,
6915947.2,6915947.2,10167443.0,12079618.5
3921239.6,3921239.6,4791082.66666667,4511647.2
34764634.3333333,34764634.3333333,43032527.1666667,43388759.1666667
9123279.0,9123279.0,13671887.4,8499574.0
3651497.5,3651497.5,4508019.0,0.0
500208021.666667,500208021.666667,682152665.333333,533518039.333333
13500665.25,13500665.25,12581978.6666667,10608972.4
23244669.8333333,23244669.8333333,36513766.0,15134499.0
57305213.0,57305213.0,70682651.1666667,63192003.6666667
33826682.8333333,33826682.8333333,36325453.8333333,35511489.1666667
434855587.5,434855587.5,449356253.166667,340425765.666667
12880494.0,,11568247.5,5626292.0
7601365.2,7601365.2,669172703.0,9474612.83333333
21472387.1666667,21472387.1666667,30352402.1666667,18818931.1666667
,,,
7513256.6,7513256.6,9656498.33333333,8419872.0
104782068.5,104782068.5,88669265.0,115876040.333333
7404406.25,7404406.25,0.0,
294454065.666667,294454065.666667,251033681.0,247347494.5
84862352.0,84862352.0,67880966.3333333,76536581.6666667
,,,0.0
65782985.3333333,65782985.3333333,60037503.5,69978950.0
,,,14511571.0
167015629.0,167015629.0,208774565.166667,224318166.833333
87143771.3333333,87143771.3333333,90681048.6666667,72675633.5
61233209.1666667,61233209.1666667,48745351.1666667,72461130.3333333
30433120.0,30433120.0,28220818.3333333,32992520.8333333
275553327.833333,275553327.833333,292674779.0,313681321.0
4943975.0,4943975.0,7967700.0,
23248815.1666667,23248815.1666667,52313796.0,8666128.16666667
212654650.5,212654650.5,241865280.833333,173179464.833333
,0.0,,0.0
20882608.6666667,20882608.6666667,20944901.6,23712958.2
11932640.0,11932640.0,10793312.8333333,10196445.5
40852968.5,40852968.5,58426346.5,49107409.1666667
15557544.0,15557544.0,,
6058609.83333333,6058609.83333333,5581886.33333333,6235846.0
14890996.8,14890996.8,17437733.8333333,0.0
5582683.0,5582683.0,4681313.75,5101009.5
,,,
63271642.8333333,63271642.8333333,54776087.3333333,61296713.8333333
7189906.0,7189906.0,,5784652.33333333
14667447.5,14667447.5,12647121.0,12952349.5
20271988.0,20271988.0,,
60710286.3333333,60710286.3333333,47579969.6666667,48534764.5
13612806.0,13612806.0,18036056.6,16449065.0
270203548.0,270203548.0,141614317.0,274197408.666667
0.0,,19370654.6666667,25554845.6666667
141233498.5,141233498.5,154010570.5,138910741.833333
39468156.3333333,39468156.3333333,71618654.5,67347005.5
6469864.5,6469864.5,,
48268072.3333333,48268072.3333333,65798604.5,52194671.3333333
47685931.0,47685931.0,41315955.5,42519244.8333333
162379244.666667,162379244.666667,199117866.0,174363393.5
6279372.75,6279372.75,6016879.16666667,5582984.5
45864792.3333333,45864792.3333333,48810582.1666667,47671639.1666667
,0.0,,
7058130.83333333,7058130.83333333,8190504.66666667,6014142.25
9233266.16666666,9233266.16666666,11754052.8333333,9719769.4
575019272.5,575019272.5,630226016.333333,610508456.333333
6745736.0,6745736.0,9079259.4,11998578.8333333
90661962.8333333,90661962.8333333,97912172.1666667,84465536.1666667
33965304.6666667,33965304.6666667,28269895.8333333,52927310.5
5660010.5,5660010.5,0.0,
511614451.333333,511614451.333333,558746982.5,453303117.0
74836886.8333333,74836886.8333333,70842675.3333333,78675463.1666667
5664501.66666667,5664501.66666667,6759061.33333333,5482269.4
21805768.8333333,21805768.8333333,29734561.3333333,28317620.6666667
95391760.6666667,95391760.6666667,69043636.3333333,83540077.3333333
20817165.8,20817165.8,21734111.0,18866201.8333333
3696551.33333333,3696551.33333333,0.0,0.0
40395627.8333333,40395627.8333333,63620976.6666667,59396780.1666667
12237547.0,12237547.0,,6760684.4
33387984.5,33387984.5,35196163.1666667,32881072.8333333
20679453.3333333,20679453.3333333,5869517.0,
,18659362.6666667,20446000.5,16886867.8333333
428109898.166667,428109898.166667,510545336.833333,467891317.0
263989513.833333,263989513.833333,331134613.0,255537936.833333
14189651.5,14189651.5,,7505769.0
12696531.0,12696531.0,14284784.0,19975376.6666667
3588301.0,3588301.0,,3732947.0
9810730.0,9810730.0,13877469.2,7932241.5
224184575.833333,224184575.833333,266751510.666667,245225977.833333
803513647.5,803513647.5,975180759.166667,835024297.0
4106723.0,4106723.0,10552179.0,12102045.75
26268240.6666667,26268240.6666667,39091293.6,28732187.0
9743043.16666667,9743043.16666667,5871623.5,7682949.66666667
6498443.0,6498443.0,,5554277.0
403532611.666667,403532611.666667,510326791.166667,452592280.333333
210206772.666667,210206772.666667,235883292.0,235731724.333333
8074459.0,8074459.0,20065840.75,9967206.33333333
419231052.666667,419231052.666667,483941642.666667,431374675.0
37738598.3333333,37738598.3333333,0.0,28474688.0
54594633.3333333,54594633.3333333,55158490.1666667,57572711.6666667
323302502.5,323302502.5,338132652.833333,312162623.166667
25496038.0,25496038.0,25376879.2,31099274.3333333
240484665.666667,240484665.666667,340752073.166667,313849164.0
365128371.0,365128371.0,409987014.5,359285531.0
5726168.0,5726168.0,7063042.0,6021843.0
1008656529.0,1008656529.0,1156288837.16667,1083342084.5
6737911.0,,,
127671418.5,127671418.5,165552077.5,148769411.333333
8056698.0,,12581116.6,15445085.5
72668351.6666667,72668351.6666667,66635464.0,61088097.6666667
121767939.833333,121767939.833333,157588246.0,141987345.5
3022850.0,3022850.0,,
291573705.0,291573705.0,340013788.333333,323429888.166667
121834108.166667,121834108.166667,126357680.666667,133522676.833333
110364803.666667,110364803.666667,151462924.666667,131616377.833333
11745431.1666667,11745431.1666667,18631181.6666667,12659916.3333333
9753780.33333333,9753780.33333333,8572241.33333333,7928081.8
83004733.3333333,83004733.3333333,143033422.5,119073475.833333
11876719.0,,21355281.0,13981860.0
80252161.3333333,80252161.3333333,77127417.5,79476833.3333333
103340067.333333,103340067.333333,107624789.166667,90433188.3333333
43650228.6666667,43650228.6666667,58480656.3333333,53399339.8333333
35978062.5,35978062.5,40275558.8333333,34201047.6666667
58864297.8333333,58864297.8333333,105184923.0,52610373.5
31505717.5,31505717.5,28510562.5,29301919.6666667
33754966.6666667,33754966.6666667,36657882.8,36204924.0
7759931.5,7759931.5,6784029.5,11909960.8333333
178092524.333333,178092524.333333,186324266.0,222073225.0
12454984.3333333,12454984.3333333,,
79395431.6666667,79395431.6666667,80717072.0,82276358.3333333
15289857.5,15289857.5,16486537.6666667,18753994.8333333
475463211.833333,475463211.833333,704611210.5,492253480.0
262507650.166667,262507650.166667,313167717.0,297597807.0
27203457.8333333,27203457.8333333,24418666.6666667,29720934.3333333
10501210.5,10501210.5,7756180.5,10063471.5
12134165.5,12134165.5,17140506.0,17774874.3333333
0.0,0.0,37268757.5,0.0
283424863.5,283424863.5,285779096.0,282034733.666667
0.0,0.0,,37155835.0
3731337.4,3731337.4,5634627.6,6388623.66666667
20882911.1666667,20882911.1666667,22209663.1666667,24675188.1666667
9832769.33333333,9832769.33333333,8282437.75,8012162.16666667
337678443.5,337678443.5,396495029.0,335600320.5
