Paclitaxel,CHM-1,Nocodazole,Colchicine,Vincristine
22222826.3333333,37778505.5,21375142.6666667,30374860.8333333,21621180.1666667
3794579296.16667,2833294433.83333,4546476219.83333,3700829218.16667,2851540118.33333
128214334.5,78332886.8333333,110890191.166667,131068406.0,91936653.8333333
12102209443.0,9976033098.66667,10324087449.8333,11358889931.8333,
,,,,
3496342503.33333,2885421436.5,3645097258.83333,3560330901.16667,2664263690.33333
1655071876.33333,1551405979.0,1980287337.66667,1801856639.66667,1686024012.0
769823418.666667,748496012.166667,593187506.666667,807195658.0,598691111.5
849938613.166667,765591116.0,1006306797.33333,916696936.0,699299042.0
11969213.0,10774554.5,12134510.6,13693698.4,14983619.5
,5402178.0,,,
18687297.6,18316039.8,19278644.6666667,58045107.6666667,17046045.5
6094911.0,5553884.0,,,6897467.5
12129733.5,8815253.5,,,9016697.2
14833460609.0,13524935913.3333,13482621122.6667,15021940477.1667,13544894897.8333
,12961783.3333333,,,
2610065970.0,1948778115.83333,2857572488.66667,2920059716.5,2556378999.83333
3494181955.66667,3329455773.66667,3891593632.66667,4242844809.83333,3596092610.16667
4045290258.0,2792145491.5,3979660550.5,4186398639.33333,4283129925.16667
754731041.5,1314862872.5,952524486.166667,1501439748.5,632539555.5
7614897.83333333,9122714.5,6926056.0,8551375.16666667,4189233.2
112390582.166667,59432190.8333333,167327062.666667,111799011.5,125759542.5
5546100.0,,7820880.0,,7825850.0
19056878.8,18337032.1666667,19958678.0,18669609.1666667,17596169.6666667
3197778894.16667,5158851105.16667,5895665522.5,3855434772.16667,2938013996.0
7731963752.66667,8238785110.5,9611449525.5,8113409415.5,8835190090.66667
3238098945.16667,2277057996.0,3075757211.66667,3424799713.5,3373560685.16667
2002253292.16667,1387416813.66667,1987527764.16667,2053857796.16667,1637296410.0
11148050592.3333,8239405506.66667,11017336719.8333,11760169454.1667,10226613179.3333
,0.0,,,
5619858.66666667,0.0,5144815.25,3249697.0,5500282.5
225332203.0,222493690.666667,230533472.0,251273881.833333,287801831.833333
22445975.0,10650307.0,17805523.0,19344932.0,20438431.0
5884235.5,7329158.0,10811205.0,,5280076.33333333
8106196452.66667,6093115456.16667,8317622445.16667,8539597236.66667,7300077242.16667
183126180.833333,154580976.0,249388343.0,175352348.666667,133562435.833333
144192114.166667,159716787.0,172421388.166667,169753918.0,126118934.5
,,,,10597888.25
81214268.8333333,66470230.3333333,85704250.6666667,90122896.1666667,64297537.5
,13476989.0,22339609.6666667,,9100603.0
5853750680.0,7202501757.33333,7087570081.83333,6786995700.16667,4546957594.83333
2949196352.83333,2196435612.66667,3136239448.5,2859397920.0,2986016063.16667
6610816036.5,5751296062.83333,6548499621.5,7207238888.83333,5939096683.33333
621389566.0,413883298.166667,669776801.333333,699820072.0,878720469.666667
756306668.333333,794741046.833333,1029802593.0,889000381.0,747103229.666667
3622356289.83333,2814437214.0,3725079451.83333,3828741404.83333,3402118901.83333
3261305472.0,4256260418.0,3152042191.83333,3586149493.16667,2460994509.16667
4359031.0,,10177510.4,7460666.33333333,0.0
1453431451.5,1152579322.16667,1506287043.83333,1481502201.83333,1272626708.5
3597745548.0,3535252683.83333,3830597195.0,4400283178.83333,3179062473.83333
202622190.666667,165791465.0,181668695.833333,215271590.666667,
9123304.33333333,6589048.83333333,14207181.0,12432420.0,9417195.0
313064675.5,466524054.333333,284571240.666667,385216126.0,259206013.0
191344236.833333,175207324.833333,144305853.5,207716756.833333,158679762.666667
1399174033.0,919434875.833333,1293877198.33333,1275361965.0,1527524334.33333
2038926699.33333,1294568150.33333,1914504092.5,2552572645.33333,2193755896.5
666543382.666667,371431344.166667,593379328.5,517414226.0,582666626.166667
800276980.333334,643287461.666667,792528196.0,957849572.333333,809356791.166667
119120019.333333,76635235.0,114163537.5,112722947.166667,145768626.0
728733211.5,719894360.333333,805389348.166667,804720013.833333,627907796.666667
15325885.5,15802859.0,17388757.0,19515116.0,17665915.3333333
,,,10389095.0,
2480661.0,,3035912.0,0.0,3660079.33333333
702940858.166667,698493361.833333,921729257.666667,796805871.166667,757397823.333333
553954726.666667,516905776.5,635154958.833333,645054632.166667,541638688.5
7842841.83333333,7890340.0,9591477.33333333,12526116.0,7522938.66666667
34695539.5,7471066.0,,,8384713.0
746962566.833333,540284824.833333,847349611.5,757287663.833333,779718695.5
,,,,
13103487.3333333,13884788.3333333,11062777.6666667,7518966.0,11093932.5
62926102.0,53819017.5,73095847.5,57721901.1666667,51098713.5
167360672.166667,138656890.166667,176734713.333333,186506985.333333,147565020.666667
11853202.25,17563780.6666667,17631535.0,19678187.6666667,20750647.6666667
15104499.6666667,37669035.6666667,34308791.1666667,47791675.5,15406852.5
1863537093.66667,1550354917.66667,1733826094.83333,1826674975.5,1605504361.66667
19705123.1666667,30935915.8333333,28872014.3333333,26806703.6666667,16010260.6666667
37143210.3333333,60489333.6666667,54568788.0,60797687.3333333,49595320.3333333
29347975.4,24759509.5,31356746.6666667,28096564.0,23520290.3333333
,18989258.0,,12371600.3333333,
0.0,15969885.6666667,388639.0,26789846.0,35834523.0
156451856.833333,134645846.666667,181122263.333333,178202310.333333,182109490.666667
202599804.5,215412073.333333,246675470.0,225044408.333333,200545777.833333
1494196889.83333,1311143383.0,1615685678.33333,1593908181.5,1365454339.5
321496478.0,268401696.333333,344257030.666667,324089589.0,210172252.5
16575384.25,,18945976.0,15177171.5,15343434.8333333
8765306.0,13581134.0,20725109.4,,8741877.75
804185112.166667,660101517.833333,953993104.0,927157796.5,733545552.333333
137923188.5,133616389.166667,148734268.833333,144581801.0,128770341.166667
130256596.833333,65163862.8333333,131502003.833333,154943585.833333,142106308.166667
,,,,
151463047.333333,117064848.5,148076541.166667,147280509.166667,123155148.666667
53200479.1666667,44199328.5,67151128.3333333,59299926.8333333,62602725.5
14956754836.5,13621525562.6667,16586563451.6667,15453979541.1667,12323498502.1667
18600352.5,38643843.0,21726754.6666667,,16727607.5
78739370.3333333,101389302.333333,85280170.8333333,115902032.666667,68402052.6666667
597364005.833333,562361092.333333,599223287.666667,658257803.333333,521656329.333333
33871211.3333333,33985624.5,36106691.6666667,39460773.1666667,20037870.6666667
3437403911.5,3067215576.5,3536672755.33333,4218774420.16667,3431441656.0
236097877.666667,173484121.0,205043444.333333,288074173.333333,250733337.666667
,,,,
12764238.0,18032174.1666667,20645621.0,15695322.3333333,25334954.75
11182811.0,10095695.0,0.0,2948142.0,7077516.0
12518012.8333333,15654849.2,20966143.0,18372043.6666667,17052723.5
137718318.666667,123107935.666667,166445210.333333,143739295.5,133002337.5
,,11178669.0,0.0,
479960015.0,378782006.5,505661328.166667,475981412.333333,421298335.166667
2862640732.83333,2026942169.33333,3284796159.33333,3005739173.66667,2534539766.83333
245654945.0,217731727.833333,236345131.833333,229754903.5,202684619.5
1452720597.33333,1407355927.5,1501477973.33333,1267333406.5,1075170693.33333
266209970.5,209525899.0,428259035.0,269329048.0,326917110.5
,1944075.0,,2465625.0,0.0
1257493428.83333,908420364.5,1451297293.33333,1190958456.16667,1164698312.5
14478565.1666667,9091112.5,9250192.75,15670954.25,12411526.6666667
6324741978.83333,4478735190.16667,7128691610.33333,7001627594.16667,6121896260.66667
1778298453.16667,966423848.5,1758127450.33333,1530896372.83333,1875758632.5
449339651.166667,491598018.5,523657238.833333,528345948.333333,400882784.166667
4469720816.66667,2820137224.16667,4670659102.0,4613976328.16667,5047122243.16667
3338416667.5,3973898728.83333,4095630608.83333,3403261574.16667,2672301286.0
2189174497.5,2191983094.5,2244026293.5,2300362304.83333,1969115274.66667
628763878.5,341739300.5,511699685.0,540653469.333333,524732359.5
15126988.0,17657696.5,13762164.8,13050350.6666667,14044589.5
548243928.833333,421941943.333333,576092533.5,587382365.166667,482459300.0
10933893.0,49558645.6666667,35987326.6666667,12873579.0,
53496257.3333333,56551246.1666667,80202789.6666667,72369518.5,62695605.1666667
,,,,7464208.66666667
10472533.0,15455499.0,8639758.33333333,12916906.5,10456468.25
9670142.4,7336088.5,0.0,,
665605676.166667,412110260.833333,704428635.333333,722288040.666667,723229644.333333
55542569.0,68014658.0,59714103.8333333,78552042.0,50126663.8333333
674193968.166667,542752586.333333,748770044.666667,670057460.666667,704331203.833333
550129039.833333,469629848.333333,671810555.833333,562873531.5,557034308.0
896170199.0,524499883.333333,907969374.166667,925307798.166667,1117500924.5
178306343.5,176394015.666667,200780846.333333,227068112.5,171796894.5
2121812191.33333,1675747948.66667,2080257705.16667,2058716022.5,1993965710.66667
291964097.166667,278329053.333333,333714494.333333,308049706.5,273406980.166667
225738905.833333,250821777.5,205339332.0,204116726.333333,95296345.0
40368557.5,52811859.3333333,51849185.5,42123082.0,31257750.5
27248695.3333333,42985523.0,17580964.0,52130801.3333333,35776898.4
1114739855.5,843187323.0,1199266246.66667,1141285271.5,1144417614.16667
3053666032.83333,2675024034.5,3198627294.33333,3426792685.5,3029037282.5
13115620843.1667,13288283467.6667,18031251694.8333,16843896343.1667,15582977831.6667
1841389978.16667,1458983878.33333,2064368695.83333,1841926065.83333,1604681033.33333
2904583499.83333,2835576896.16667,3044794247.66667,3027671936.16667,2073782740.33333
23199682.6666667,37791165.8333333,20638344.6666667,38553792.0,16470454.0
86111932.8333333,64180869.5,80078018.0,66425709.6666667,82425078.8333333
0.0,,11685602.0,,
1968363870.33333,1883029118.16667,2227148128.83333,1960714772.66667,1818271946.33333
647649301.333333,463166202.0,695150198.0,628210334.0,569361500.166667
6759338.0,,9204380.75,,0.0
4737814403.33333,5606171323.0,6005301447.83333,5306760542.83333,4408485488.83333
102804636.333333,116941107.166667,132677146.666667,113451805.166667,106771508.833333
74641307.1666667,78415683.8333333,76961768.6666667,93983356.5,78102345.0
85593411.1666667,59323055.0,111537574.833333,77155216.6666667,83681754.0
550113891.0,456267158.666667,665124577.0,624914540.333333,814305220.166667
332084091.666667,301804503.0,443665725.833333,333657233.333333,296836524.0
10425997100.0,7231688333.16667,10092376616.1667,10010335153.6667,9860114502.5
4434653149.33333,4211241387.16667,4844446479.83333,4728332846.0,4217170145.5
3381396178.16667,3216335587.83333,4059203279.66667,3661190120.66667,3438648396.0
5948510179.33333,5443742575.83333,5960060617.83333,6536154040.83333,6647645098.16667
13755183.0,22521333.0,12976884.5,24437317.6,6251485.0
9307625512.5,8990022578.66667,10949324333.8333,10557708348.5,9205050835.0
0.0,,,,
26579958.0,17384565.0,19815830.0,20935606.8333333,22167088.1666667
2131040594.5,1160642979.0,2106052449.83333,1364695251.33333,1733475787.66667
118062622.666667,89046864.0,115926605.833333,153668545.5,113680386.333333
20875916.0,11357451.0,18548728.2,22194973.0,19504934.0
0.0,,,,0.0
1075615.0,0.0,,,
195175969.833333,169207438.333333,231392344.833333,235706262.166667,214512525.333333
391344584.666667,390685624.333333,536942873.666667,479536951.0,380699689.666667
263863211.5,260240402.0,261534343.5,281700786.166667,232934581.833333
210783643.333333,180773156.833333,223723530.833333,244334387.833333,198052605.166667
28892548.8333333,28721091.0,25967699.0,33309336.5,27672368.1666667
8895676.16666667,4680425.66666667,7426567.5,12403293.0,10248856.6666667
53270342.0,56830573.3333333,67646076.0,61429498.8333333,48981814.0
199980051.666667,111041492.833333,170724785.666667,181310420.333333,187820299.833333
4876964724.16667,6474857891.16667,5192762742.33333,5475170752.5,5014307830.66667
,,0.0,,0.0
71205079.0,46253366.6666667,72381301.6666667,61577024.8333333,65287541.6666667
1289179324.83333,1122421219.16667,1536149186.5,1403264254.83333,
37337975.3333333,53130817.6666667,40209045.8333333,50725120.0,35057364.5
46941758.8333333,44355208.0,46204232.5,47863862.5,58003962.3333333
3445281191.16667,3360211811.66667,3443284830.5,3570579910.33333,3301184543.16667
433499966.666667,350143055.5,491411831.833333,450779985.166667,431906084.333333
13361245.8333333,18397701.5,31359123.3333333,8413857.5,6544767.5
12739671.5,14834583.1666667,15744283.25,19959937.4,10998907.6666667
9647147.25,14021009.0,8937595.33333333,9643039.5,
167491608.666667,127322190.5,165035297.5,180524175.833333,150586258.166667
5348518817.66667,4981412846.0,6232830406.0,5878111843.33333,5377740525.5
4900016147.16667,4393744078.33333,5120693053.33333,5493585362.83333,4485619757.5
5697477308.33333,4855684443.66667,6229227117.83333,5981032879.33333,5160499769.0
28195682.0,18944059.6666667,24585983.25,19287311.0,21661425.1666667
600427088.0,432336211.5,538250331.0,558549150.5,498535423.333333
2226487135.66667,1808944327.33333,2579982560.66667,2414115748.66667,2604976449.33333
258368090.0,149043744.833333,255149699.833333,276615822.666667,234466289.166667
48209628.0,,0.0,0.0,115689616.333333
11993583328.0,11647628551.6667,13457224213.1667,13395766203.1667,10518056081.6667
81071595.5,79886748.8333333,94109937.1666667,76508716.0,70876700.0
197015526.5,206644982.5,225301268.5,206847178.333333,163453988.833333
3093526.0,0.0,,,
,,0.0,5777885.0,0.0
154049589.166667,175919414.0,156212160.5,165412654.666667,108058646.0
214004112.166667,113621217.166667,182474636.5,158473500.666667,268232112.0
256356047.666667,201240227.5,263050113.0,,223775161.666667
63932018.0,54372295.5,61912785.6666667,71427181.5,52670616.0
121934528.666667,184940735.166667,126211490.166667,148752263.0,88407072.1666667
14642250.1666667,22819789.3333333,19007052.8333333,19076464.8333333,15483570.6666667
929091315.0,1201871991.83333,1029968666.0,999514843.5,1048522920.66667
332092662.5,306609157.666667,363926839.5,355901111.166667,258404238.5
51861679.1666667,45597138.5,44265680.5,52460996.3333333,38709490.5
48402398.8333333,118688331.333333,79042731.0,92762528.6666667,44797691.1666667
1004929078.5,674579572.0,882955594.333333,776642567.833333,922184754.5
1827433413.66667,1811814459.5,1987457347.16667,2045559202.66667,2077985955.16667
655503303.5,508613623.0,712101562.5,663302007.833333,730405040.666667
1151422510.33333,861432501.166667,1240118760.83333,1108541414.33333,1042885296.16667
1989825350.0,1725635920.16667,2199101148.66667,1897337114.0,1390343276.33333
807950635.666667,641145321.666667,836318365.333333,750703473.666667,689002493.666667
507787583.666667,411901920.5,597418932.333333,549195757.0,402126781.333333
11404153.0,,0.0,,
,,,,
6260544.0,4237214.0,5437729.8,13799144.75,4012122.0
39775903.4,118151412.666667,64571327.5,85785751.0,61083388.4
60526212.8333333,35465601.0,148079691.666667,54363609.3333333,28618892.0
46015474.8333333,38174619.3333333,35720748.4,33971224.5,36587356.2
4844475.0,4189922.0,7093182.0,,4709632.5
703154208.833333,566707241.666667,783442941.166667,757503755.666667,675365281.666667
28490945241.1667,24698876556.8333,30885976939.0,30244989400.3333,26830765386.0
2915143777.66667,2912484173.16667,3768413149.16667,3415010706.83333,2845160019.0
2871496094.66667,2271124389.0,3047450649.16667,3006130990.0,2763407579.16667
593855782.166667,274811481.666667,553123800.0,602790594.333333,710092679.666667
851656459.666667,583596584.333333,776510905.166667,843783649.5,761886834.5
17330070.6,19136897.5,14190913.3333333,20132460.5,8040360.33333333
1811257637.83333,1668134018.83333,1963057915.0,1901846984.33333,1545340923.33333
241709854.5,253800759.0,296222576.333333,272057830.833333,222319967.0
4669042700.66667,3859778370.83333,4700413778.5,4296422033.5,3704612552.0
699477058.5,558366383.833333,713897370.0,774885609.5,668905830.333333
691481028.833333,717740421.0,979393670.5,701820873.833333,700805578.666667
,,390262814.0,,0.0
628176486.5,304899895.666667,655015962.666667,429537381.0,341419974.166667
63049719.0,85064480.6666667,79333725.3333333,71040848.3333333,65109915.0
136682514.5,128499174.5,164357049.0,155247350.5,128654441.833333
6033674.33333333,14913720.0,,9669946.5,23966116.2
92858991.6666667,94235563.3333333,90677967.5,89849419.8333333,70995686.0
1969154988.83333,1610318173.83333,1894127918.33333,2000061817.0,1500345181.5
,,,,
46715435.3333333,71998245.5,49285514.5,57566056.5,50575924.5
240032471.0,149714914.333333,266092661.833333,222321171.333333,278923806.333333
104643258.166667,73725181.0,90114190.6666667,104892736.833333,83929744.1666667
,,,,
517234756.833333,549240220.666667,518171441.666667,584865061.5,463588141.5
620435231.0,741181251.5,916708209.333333,941531430.333333,522878322.5
