Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat A,ACY738,Tubastatin A,Trichostatin-A,PCI-34051,ACY775,CHDI00465983,CHDI00390576,TMP195,TMP269,LMK235
14752158928.0,13990538271.5,12298512859.1667,16690811564.0,13990538271.5,18654388921.1667,12298512859.1667,15459304925.5,16690811564.0,14197567730.5,12298512859.1667,14752158928.0,13990538271.5,14752158928.0,14752158928.0,13990538271.5,14752158928.0,15459304925.5,14752158928.0,10205389764.5,14752158928.0,14197567730.5,14197567730.5,18654388921.1667,14197567730.5,13990538271.5,18654388921.1667,13990538271.5
,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
121275534.0,112424036.5,121450346.666667,119320239.166667,112424036.5,70957844.5,121450346.666667,64633265.3333333,119320239.166667,80591582.1666667,121450346.666667,121275534.0,112424036.5,121275534.0,121275534.0,112424036.5,121275534.0,64633265.3333333,121275534.0,113661574.5,121275534.0,80591582.1666667,80591582.1666667,70957844.5,80591582.1666667,112424036.5,70957844.5,112424036.5
560433025.666667,588212249.166667,554677977.333333,689186247.5,588212249.166667,390427868.333333,554677977.333333,477619867.5,689186247.5,449304235.0,554677977.333333,560433025.666667,588212249.166667,560433025.666667,560433025.666667,588212249.166667,560433025.666667,477619867.5,560433025.666667,514550060.833333,560433025.666667,449304235.0,449304235.0,390427868.333333,449304235.0,588212249.166667,390427868.333333,588212249.166667
19982392.5,,,,,,0.0,,,,,,,19982392.5,,,,,,,,0.0,,,0.0,,,
52842075316.3333,60016599986.5,51507755972.6667,71868146028.5,60016599986.5,57342158876.6667,51507755972.6667,49517910123.1667,71868146028.5,53830723904.5,51507755972.6667,52842075316.3333,60016599986.5,52842075316.3333,52842075316.3333,60016599986.5,52842075316.3333,49517910123.1667,52842075316.3333,43695085863.1667,52842075316.3333,53830723904.5,53830723904.5,57342158876.6667,53830723904.5,60016599986.5,57342158876.6667,60016599986.5
24193511.0,31184850.0,19634782.0,33352944.1666667,31184850.0,13390670.1666667,19634782.0,18073399.0,33352944.1666667,17789460.1666667,19634782.0,24193511.0,31184850.0,24193511.0,24193511.0,31184850.0,24193511.0,18073399.0,24193511.0,19525133.0,24193511.0,17789460.1666667,17789460.1666667,13390670.1666667,17789460.1666667,31184850.0,13390670.1666667,31184850.0
9057068046.5,9264968375.33333,8753339534.16667,11489899034.3333,9264968375.33333,9003695901.33333,8753339534.16667,8129539010.16667,11489899034.3333,7157126868.0,8753339534.16667,9057068046.5,9264968375.33333,9057068046.5,9057068046.5,9264968375.33333,9057068046.5,8129539010.16667,9057068046.5,8212782425.5,9057068046.5,7157126868.0,7157126868.0,9003695901.33333,7157126868.0,9264968375.33333,9003695901.33333,9264968375.33333
188514742.666667,200546649.333333,198144790.333333,213031079.333333,200546649.333333,192414127.833333,198144790.333333,145652912.5,213031079.333333,133868385.833333,198144790.333333,188514742.666667,200546649.333333,188514742.666667,188514742.666667,200546649.333333,188514742.666667,145652912.5,188514742.666667,216175191.833333,188514742.666667,133868385.833333,133868385.833333,192414127.833333,133868385.833333,200546649.333333,192414127.833333,200546649.333333
32756286939.5,32288226888.8333,28426642983.8333,36848082792.3333,32288226888.8333,41846326882.3333,28426642983.8333,35691136671.1667,36848082792.3333,33574052276.3333,28426642983.8333,32756286939.5,32288226888.8333,32756286939.5,32756286939.5,32288226888.8333,32756286939.5,35691136671.1667,32756286939.5,24010009968.0,32756286939.5,33574052276.3333,33574052276.3333,41846326882.3333,33574052276.3333,32288226888.8333,41846326882.3333,32288226888.8333
4306063373.33333,4784547323.33333,4536888594.0,4935559377.0,4784547323.33333,3366141640.66667,4536888594.0,4260709750.5,4935559377.0,3509059294.5,4536888594.0,4306063373.33333,4784547323.33333,4306063373.33333,4306063373.33333,4784547323.33333,4306063373.33333,4260709750.5,4306063373.33333,3765292805.83333,4306063373.33333,3509059294.5,3509059294.5,3366141640.66667,3509059294.5,4784547323.33333,3366141640.66667,4784547323.33333
23039304.6666667,25619584.5,15364789.8333333,27683787.1666667,25619584.5,24699520.2,15364789.8333333,21759205.3333333,27683787.1666667,20246938.6666667,15364789.8333333,23039304.6666667,25619584.5,23039304.6666667,23039304.6666667,25619584.5,23039304.6666667,21759205.3333333,23039304.6666667,13035978.6666667,23039304.6666667,20246938.6666667,20246938.6666667,24699520.2,20246938.6666667,25619584.5,24699520.2,25619584.5
99865350.5,128269129.666667,114277410.833333,147905793.0,128269129.666667,124054423.5,114277410.833333,96877032.0,147905793.0,87388169.5,114277410.833333,99865350.5,128269129.666667,99865350.5,99865350.5,128269129.666667,99865350.5,96877032.0,99865350.5,116602159.833333,99865350.5,87388169.5,87388169.5,124054423.5,87388169.5,128269129.666667,124054423.5,128269129.666667
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
126695738.5,130602239.0,84836362.8333333,132007925.666667,130602239.0,157993844.5,84836362.8333333,145844703.5,132007925.666667,129242170.333333,84836362.8333333,126695738.5,130602239.0,126695738.5,126695738.5,130602239.0,126695738.5,145844703.5,126695738.5,74111867.8333333,126695738.5,129242170.333333,129242170.333333,157993844.5,129242170.333333,130602239.0,157993844.5,130602239.0
516421482.5,1051925755.66667,639972468.0,925233853.166667,1051925755.66667,1171894481.5,639972468.0,832208718.5,925233853.166667,553574219.166667,639972468.0,516421482.5,1051925755.66667,516421482.5,516421482.5,1051925755.66667,516421482.5,832208718.5,516421482.5,672432524.0,516421482.5,553574219.166667,553574219.166667,1171894481.5,553574219.166667,1051925755.66667,1171894481.5,1051925755.66667
23150003731.1667,21466791418.8333,19966111998.1667,25541736342.3333,21466791418.8333,24721578938.5,19966111998.1667,22388700036.5,25541736342.3333,20328849373.5,19966111998.1667,23150003731.1667,21466791418.8333,23150003731.1667,23150003731.1667,21466791418.8333,23150003731.1667,22388700036.5,23150003731.1667,16852102681.8333,23150003731.1667,20328849373.5,20328849373.5,24721578938.5,20328849373.5,21466791418.8333,24721578938.5,21466791418.8333
50409346.8333333,49108615.3333333,44408479.3333333,56305378.8333333,49108615.3333333,30393227.0,44408479.3333333,42505729.5,56305378.8333333,47121039.3333333,44408479.3333333,50409346.8333333,49108615.3333333,50409346.8333333,50409346.8333333,49108615.3333333,50409346.8333333,42505729.5,50409346.8333333,42446001.8333333,50409346.8333333,47121039.3333333,47121039.3333333,30393227.0,47121039.3333333,49108615.3333333,30393227.0,49108615.3333333
126191839.0,97827618.8333333,66133285.8333333,105943978.5,97827618.8333333,151581740.333333,66133285.8333333,116537512.333333,105943978.5,111191996.0,66133285.8333333,126191839.0,97827618.8333333,126191839.0,126191839.0,97827618.8333333,126191839.0,116537512.333333,126191839.0,70717540.8333333,126191839.0,111191996.0,111191996.0,151581740.333333,111191996.0,97827618.8333333,151581740.333333,97827618.8333333
6635171.25,,12142235.0,3953681.0,,170022165.0,12142235.0,,3953681.0,,12142235.0,6635171.25,,6635171.25,6635171.25,,6635171.25,10120293.0,6635171.25,10943049.25,6635171.25,,,170022165.0,,,,0.0
4255892293.16667,4826493338.83333,5285764112.16667,5359696059.66667,4826493338.83333,3112683432.5,5285764112.16667,3727813619.0,5359696059.66667,2858703299.5,5285764112.16667,4255892293.16667,4826493338.83333,4255892293.16667,4255892293.16667,4826493338.83333,4255892293.16667,3727813619.0,4255892293.16667,4878603853.16667,4255892293.16667,2858703299.5,2858703299.5,3112683432.5,2858703299.5,4826493338.83333,3112683432.5,4826493338.83333
5110449.5,3893734.0,4406332.0,7919933.33333333,3893734.0,15968253.6666667,4406332.0,,,7046448.25,4406332.0,,3893734.0,5110449.5,5110449.5,3893734.0,,,5110449.5,,,7046448.25,7046448.25,15968253.6666667,7046448.25,,15968253.6666667,
49542260.1666667,49423821.3333333,63273912.3333333,56888730.8333333,49423821.3333333,32324167.8333333,63273912.3333333,56060152.8333333,56888730.8333333,37493800.0,63273912.3333333,49542260.1666667,49423821.3333333,49542260.1666667,49542260.1666667,49423821.3333333,49542260.1666667,56060152.8333333,49542260.1666667,50988281.1666667,49542260.1666667,37493800.0,37493800.0,32324167.8333333,37493800.0,49423821.3333333,32324167.8333333,49423821.3333333
1587241024.0,1769273694.5,1114970434.83333,1963041681.33333,1769273694.5,4843275463.5,1114970434.83333,2124948929.66667,1963041681.33333,2776546400.33333,1114970434.83333,1587241024.0,1769273694.5,1587241024.0,1587241024.0,1769273694.5,1587241024.0,2124948929.66667,1587241024.0,851471149.666667,1587241024.0,2776546400.33333,2776546400.33333,4843275463.5,2776546400.33333,1769273694.5,4843275463.5,1769273694.5
1198062925.83333,1580091539.83333,1135784594.16667,1656355242.5,1580091539.83333,1073143769.66667,1135784594.16667,1367933884.33333,1656355242.5,1204051429.83333,1135784594.16667,1198062925.83333,1580091539.83333,1198062925.83333,1198062925.83333,1580091539.83333,1198062925.83333,1367933884.33333,1198062925.83333,1063336877.0,1198062925.83333,1204051429.83333,1204051429.83333,1073143769.66667,1204051429.83333,1580091539.83333,1073143769.66667,1580091539.83333
,0.0,0.0,,,0.0,,80992462.0,0.0,46498091.0,,,,,,0.0,,,,,,46498091.0,46498091.0,,46498091.0,,,0.0
506148619.666667,482328185.0,456033694.0,611752944.666667,482328185.0,503305381.333333,456033694.0,450090165.0,611752944.666667,506310613.333333,456033694.0,506148619.666667,482328185.0,506148619.666667,506148619.666667,482328185.0,506148619.666667,450090165.0,506148619.666667,458418888.333333,506148619.666667,506310613.333333,506310613.333333,503305381.333333,506310613.333333,482328185.0,503305381.333333,482328185.0
30625436734.3333,25982892773.0,24439596723.5,32514210097.5,25982892773.0,41149508423.1667,24439596723.5,27832138675.5,32514210097.5,31026149314.3333,24439596723.5,30625436734.3333,25982892773.0,30625436734.3333,30625436734.3333,25982892773.0,30625436734.3333,27832138675.5,30625436734.3333,24323920718.0,30625436734.3333,31026149314.3333,31026149314.3333,41149508423.1667,31026149314.3333,25982892773.0,41149508423.1667,25982892773.0
245030000.833333,233908386.333333,170244757.0,300207296.5,233908386.333333,275655277.166667,170244757.0,284295438.333333,300207296.5,213253062.0,170244757.0,245030000.833333,233908386.333333,245030000.833333,245030000.833333,233908386.333333,245030000.833333,284295438.333333,245030000.833333,159369461.5,245030000.833333,213253062.0,213253062.0,275655277.166667,213253062.0,233908386.333333,275655277.166667,233908386.333333
409550700.333333,394056962.5,399864160.0,475080450.833333,394056962.5,357145148.5,399864160.0,435420601.333333,475080450.833333,285634634.166667,399864160.0,409550700.333333,394056962.5,409550700.333333,409550700.333333,394056962.5,409550700.333333,435420601.333333,409550700.333333,385257300.5,409550700.333333,285634634.166667,285634634.166667,357145148.5,285634634.166667,394056962.5,357145148.5,394056962.5
20729924746.6667,15555294406.8333,16871259838.6667,19254454621.3333,15555294406.8333,29155685522.6667,16871259838.6667,16860252805.1667,19254454621.3333,14440228230.3333,16871259838.6667,20729924746.6667,15555294406.8333,20729924746.6667,20729924746.6667,15555294406.8333,20729924746.6667,16860252805.1667,20729924746.6667,16041446380.0,20729924746.6667,14440228230.3333,14440228230.3333,29155685522.6667,14440228230.3333,15555294406.8333,29155685522.6667,15555294406.8333
28812733.8333333,31526505.8333333,33834284.0,38239888.6666667,31526505.8333333,20174944.2,33834284.0,33439128.8333333,38239888.6666667,22011031.6666667,33834284.0,28812733.8333333,31526505.8333333,28812733.8333333,28812733.8333333,31526505.8333333,28812733.8333333,33439128.8333333,28812733.8333333,44264249.6666667,28812733.8333333,22011031.6666667,22011031.6666667,20174944.2,22011031.6666667,31526505.8333333,20174944.2,31526505.8333333
2310999644.33333,2393113263.5,2165808249.5,2621470488.5,2393113263.5,3142654313.16667,2165808249.5,2020977287.5,2621470488.5,2281368684.33333,2165808249.5,2310999644.33333,2393113263.5,2310999644.33333,2310999644.33333,2393113263.5,2310999644.33333,2020977287.5,2310999644.33333,1836457630.5,2310999644.33333,2281368684.33333,2281368684.33333,3142654313.16667,2281368684.33333,2393113263.5,3142654313.16667,2393113263.5
1980763254.5,1936188463.83333,1657550462.16667,1975260356.16667,1936188463.83333,1418366490.33333,1657550462.16667,1837511777.33333,1975260356.16667,1663556154.5,1657550462.16667,1980763254.5,1936188463.83333,1980763254.5,1980763254.5,1936188463.83333,1980763254.5,1837511777.33333,1980763254.5,1642892057.83333,1980763254.5,1663556154.5,1663556154.5,1418366490.33333,1663556154.5,1936188463.83333,1418366490.33333,1936188463.83333
8209472086.0,8662806312.66667,6943177587.33333,10093278715.6667,8662806312.66667,10183414471.6667,6943177587.33333,8287447791.66667,10093278715.6667,7823073332.33333,6943177587.33333,8209472086.0,8662806312.66667,8209472086.0,8209472086.0,8662806312.66667,8209472086.0,8287447791.66667,8209472086.0,6320754402.66667,8209472086.0,7823073332.33333,7823073332.33333,10183414471.6667,7823073332.33333,8662806312.66667,10183414471.6667,8662806312.66667
321726179.0,365959667.5,349297664.5,327338948.0,365959667.5,379343301.166667,349297664.5,337302420.166667,327338948.0,288228423.333333,349297664.5,321726179.0,365959667.5,321726179.0,321726179.0,365959667.5,321726179.0,337302420.166667,321726179.0,361379766.666667,321726179.0,288228423.333333,288228423.333333,379343301.166667,288228423.333333,365959667.5,379343301.166667,365959667.5
17620399188.5,19587681484.1667,22401514180.6667,22152966492.8333,19587681484.1667,11857322980.8333,22401514180.6667,19232868925.5,22152966492.8333,16212844226.8333,22401514180.6667,17620399188.5,19587681484.1667,17620399188.5,17620399188.5,19587681484.1667,17620399188.5,19232868925.5,17620399188.5,19176637607.1667,17620399188.5,16212844226.8333,16212844226.8333,11857322980.8333,16212844226.8333,19587681484.1667,11857322980.8333,19587681484.1667
35103180.1666667,27547657.1666667,27599175.8333333,38688644.8333333,27547657.1666667,17986882.5,27599175.8333333,24349708.0,38688644.8333333,22330539.0,27599175.8333333,35103180.1666667,27547657.1666667,35103180.1666667,35103180.1666667,27547657.1666667,35103180.1666667,24349708.0,35103180.1666667,25235756.8333333,35103180.1666667,22330539.0,22330539.0,17986882.5,22330539.0,27547657.1666667,17986882.5,27547657.1666667
14083626750.3333,11934350229.8333,11811110783.3333,14291158788.5,11934350229.8333,12191071728.3333,11811110783.3333,11645904871.8333,14291158788.5,11052343123.0,11811110783.3333,14083626750.3333,11934350229.8333,14083626750.3333,14083626750.3333,11934350229.8333,14083626750.3333,11645904871.8333,14083626750.3333,11520396936.1667,14083626750.3333,11052343123.0,11052343123.0,12191071728.3333,11052343123.0,11934350229.8333,12191071728.3333,11934350229.8333
263068087.833333,473702627.5,373408612.5,452594893.833333,473702627.5,415655579.833333,373408612.5,466773960.5,452594893.833333,360756415.333333,373408612.5,263068087.833333,473702627.5,263068087.833333,263068087.833333,473702627.5,263068087.833333,466773960.5,263068087.833333,401205845.333333,263068087.833333,360756415.333333,360756415.333333,415655579.833333,360756415.333333,473702627.5,415655579.833333,473702627.5
18562056.3333333,16995384.3333333,0.0,10097842.0,16995384.3333333,21916943.3333333,0.0,14014033.0,10097842.0,10656763.0,0.0,18562056.3333333,16995384.3333333,18562056.3333333,18562056.3333333,16995384.3333333,18562056.3333333,14014033.0,18562056.3333333,16212609.0,18562056.3333333,10656763.0,10656763.0,21916943.3333333,10656763.0,16995384.3333333,21916943.3333333,16995384.3333333
23371580.3333333,20447472.8333333,20773035.6666667,23610014.6666667,20447472.8333333,15214960.3333333,20773035.6666667,19651372.5,23610014.6666667,16291847.8333333,20773035.6666667,23371580.3333333,20447472.8333333,23371580.3333333,23371580.3333333,20447472.8333333,23371580.3333333,19651372.5,23371580.3333333,18953024.1666667,23371580.3333333,16291847.8333333,16291847.8333333,15214960.3333333,16291847.8333333,20447472.8333333,15214960.3333333,20447472.8333333
,0.0,,21876847.0,0.0,0.0,,,,39481971.0,,145328659.0,,,,0.0,,0.0,,,,39481971.0,39481971.0,,39481971.0,,,0.0
18018936.0,21592858.5,18244247.4,20624753.8333333,21592858.5,13575064.0,18244247.4,11024887.6,20624753.8333333,19403819.8,18244247.4,18018936.0,21592858.5,,18018936.0,21592858.5,18018936.0,11024887.6,,16429668.0,18018936.0,19403819.8,19403819.8,13575064.0,19403819.8,21592858.5,13575064.0,21592858.5
